,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
0,0,0,"S. Korea, Vietnam to discuss military cooperation","Senior officials from South Korea and Vietnam will hold a meeting this week to discuss ways to strengthen bilateral military cooperation and curb North Korea's nuclear threat, Seoul's defense ministry said Monday. South Korean Vice Defense Minister Hwang In-moo began a three-day visit in Hanoi that day to attend the fifth annual defense strategic dialogue with his counterpart Nguyen Chi Vinh, the Ministry of National...","Senior officials from South Korea and Vietnam will hold a meeting this week to discuss ways to strengthen bilateral military cooperation and curb North Korea's nuclear threat, Seoul's defense ministry said Monday. South Korean Vice Defense Minister Hwang In-moo began a three-day visit in Hanoi that day to attend the fifth annual defense strategic dialogue with his counterpart Nguyen Chi Vinh, the Ministry of National Defense said in a statement. Hwang also plans to meet Vietnamese Defence Minister Gen. Ngo Xuan Lich and invite him to visit South Korea next year, the ministry said. The dialogue has served as a key platform for the two nations' military cooperation. The latest session is the first since a new Vietnamese government took office in April.The two sides are expected to discuss exchanges of high-ranking military officials, cooperation in international peacekeeping operations and their plans for bilateral military logistics support.They will also share views on North Korea's growing nuclear and missile threats and discuss measures to promote peace and stability in the region, it said.   South Korea fought against Vietnamese communists during the Vietnam War . The two countries restored diplomatic ties in 1992.","annual defense strategic dialogue ,vietnam will hold meeting ,hold meeting this week ,said monday south korean ,korea vietnam to discuss","['South Korea', 'Vietnam', ""North Korea 's"", 'Seoul', 'south korean', 'Hwang', 'Hanoi', 'Nguyen Chi Vinh', 'the Ministry of National']",28,"[ 1.          1.          1.         ... -0.6310336   0.62220436
  0.20799156]",KH디지털2,Diplomatic Circuit,12,2016,"meeting this week to discuss ,monday south korean vice defense ,korea next year the ministry ,three day visit in hanoi ,annual defense strategic dialogue with","['South Korea', 'Vietnam', ""North Korea 's"", 'Seoul', 'south korean', 'Hwang', 'Hanoi', 'Nguyen Chi Vinh', 'the Ministry of National Defense', 'Vietnamese', 'Ngo Xuan Lich', 'South Korea', 'vietnamese', ""North Korea 's"", 'South Korea', 'vietnamese']",13,"[ 1.          1.          1.         ... -0.6310336   0.62220436
  0.20799156]"
1,1,1,German prosecutors to cooperate with independent counsel,"German prosecutors said Thursday they are ready to cooperate with South Korea's independent counsel looking into the alleged influence-peddling scandal surrounding President Park Geun-hye and her confidante.The independent counsel has been seeking to find the whereabouts of Chung Yoo-ra, the 20-year-old daughter of Choi Soon-sil, who is suspected of having exercised influence over key state affairs and used her ties ...","German prosecutors said Thursday they are ready to cooperate with South Korea's independent counsel looking into the alleged influence-peddling scandal surrounding President Park Geun-hye and her confidante.The independent counsel has been seeking to find the whereabouts of Chung Yoo-ra, the 20-year-old daughter of Choi Soon-sil, who is suspected of having exercised influence over key state affairs and used her ties with Park for financial gains and personal favors.The team earlier said it has secured a court warrant to detain Chung for questioning on charges of business obstruction. It plans to ask for the German prosecution's cooperation in repatriating her, and will take steps to invalidate her passport.The German prosecutors said it will cooperate with South Korea's investigation if there's a formal request, although they have yet to find the whereabouts of Chung. German investigators also have been looking into alleged money-laundering by Choi's company in Frankfurt.The independent counsel placed Chung on the wanted list, saying any attempts to help her escape will be a criminal offense.Chung's attorney said he will continue to persuade her to cooperate with the investigation.The team, which raided the state pension service Wednesday, said the investigation on the organization is under way.Samsung is under suspicion for receiving the support of the nation's largest institutional investor in exchange for its donations and favors to Park's long-time friend Choi Soon-sil and her daughter.Samsung allegedly donated 20.4 billion won to the two public foundations that may have been controlled by Choi. An opposition lawmaker also claimed that Samsung signed a 22 billion-won  contract with a Germany-based company owned by Choi and financially supported her daughter Chung's purchase of equestrian horses, training and other costs.The counsel, meanwhile, said the team has yet to decide on summoning officials of Samsung Group.The team said it would closely watch a National Assembly hearing, where Woo Byung-woo, former senior presidential secretary for civil affairs, was being grilled Thursday over accusations that he neglected his duties by allowing Choi to interfere in state affairs.","german prosecutors said thursday ,german prosecutors to cooperate ,independent counsel german prosecutors ,peddling scandal surrounding president ,counsel german prosecutors said","['german', ""South Korea 's"", 'Park Geun', 'Chung Yoo - ra', 'Choi Soon - sil']",28,"[ 1.          0.          0.         ... -0.4364531   0.81291455
 -0.10192624]",KH디지털2,Politics,12,2016,"her passport the german prosecutors ,her daughter samsung allegedly donated ,german prosecutors said thursday ,german prosecutors said thursday they ,lawmaker also claimed that samsung","['german', ""South Korea 's"", 'Park Geun', 'Chung Yoo - ra', 'Choi Soon - sil', 'Chung', 'german', 'german', ""South Korea 's"", 'Chung', 'german', 'Choi', 'Frankfurt', 'Chung', 'Chung', 'Samsung', 'Park', 'Choi Soon - sil', 'Samsung', 'Choi', 'Samsung', 'Germany', 'Choi', 'Chung', 'Samsung Group', 'a National Assembly', 'Woo Byung - woo', 'Choi']",6,"[ 1.          0.          0.         ... -0.4364531   0.81291455
 -0.10192624]"
2,2,2,Lawmaker: Ex-N. Korea diplomat fled due to 'reign of terror',"A high-profile North Korean defector told South Korean lawmakers on Monday that he fled because of disillusionment with what he describes as a “tyrannical reign of terror” by leader Kim Jong-un, according to one of the lawmakers who attended their private meeting. Seoul announced in August that Thae Yong-ho, No. 2 at the North's embassy in London, had come to South Korea with his family because of his disgust with...","A high-profile North Korean defector told South Korean lawmakers on Monday that he fled because of disillusionment with what he describes as a “tyrannical reign of terror” by leader Kim Jong-un, according to one of the lawmakers who attended their private meeting. Seoul announced in August that Thae Yong-ho, No. 2 at the North's embassy in London, had come to South Korea with his family because of his disgust with North Korea. Pyongyang later called him “human scum” who embezzled official funds and committed other crimes. Thae, who has been under the protection of the National Intelligence Service, met with South Korean lawmakers on Monday together with NIS officers, according to Lee Cheol-woo, one of the lawmakers. The NIS, South Korea's main spy agency, said it couldn't confirm the meeting. Lee's office cited Thae as denying the North Korean accusations and saying he decided to defect after realizing the North's “horrific” reality. He was quoted as saying he learned about South Korean democracy by watching South Korean dramas and movies. He told lawmakers that North Koreans are suffering “slavery” under Kim's dictatorship and that higher-level officials are subject to more intense state surveillance. Thae, who is to be released into South Korean society on Friday, said he'll try to publicly raise the North's situation, Lee's office said. South Korean media said that Thae will be under a police protection program after his release into society. Thae is the most senior North Korean diplomat to defect to South Korea. In 1997, the North Korean ambassador to Egypt fled but resettled in the United States.  Kim, believed to be in his early 30s, took power upon the death of his dictator father, Kim Jong-il, in late 2011. He's since orchestrated a series of high-profile executions, purges and dismissals in what outside analysts have said was an attempt to bolster his grip on power. More than 30,000 North Koreans have defected to South Korea since the end of the 1950-53 Korean War, according to the South Korean government. Many defectors have said they wanted to leave North Korea's harsh political system and poverty.","ex korea diplomat fled ,korea diplomat fled due ,korean lawmakers on monday ,lawmaker ex korea diplomat ,korean defector told south","['north korean', 'south korean', 'Kim Jong - un', 'Seoul', 'Thae Yong - ho', 'London', 'South Korea']",28,"[ 1.          0.          0.         ... -0.45678371  0.72666067
 -0.03600065]",김윤미,North Korea,12,2016,"defector told south korean lawmakers ,south korean government many defectors ,north korean diplomat to defect ,south korean lawmakers on monday ,korean government many defectors","['north korean', 'south korean', 'Kim Jong - un', 'Seoul', 'Thae Yong - ho', 'London', 'South Korea', 'North Korea', 'Pyongyang', 'the National Intelligence Service', 'south korean', 'NIS', 'Lee Cheol - woo', 'NIS', ""South Korea 's"", 'Lee', 'Thae', 'north korean', 'south korean', 'south korean', 'North Koreans', 'Kim', 'south korean', 'Lee', 'south korean', 'north korean', 'South Korea', 'north korean', 'Egypt', 'the United States', 'Kim', 'Kim Jong - il', 'North Koreans', 'South Korea', 'south korean', ""North Korea 's""]",6,"[ 1.          0.          0.         ... -0.45678371  0.72666067
 -0.03600065]"
3,3,3,N. Korean leader using group photos to show off his hold on power: observers,"North Korean leader Kim Jong-un is using the group photos he takes on his field inspections to show off his hold on power, Pyongyang watchers in Seoul said Sunday.The observation was made by checking the North's media and related data collected by Seoul's unification ministry, which revealed Kim taking pictures on 20 of the 25 publicized visits he has made since Sept. 30. This is a departure from his usual practice o...","North Korean leader Kim Jong-un is using the group photos he takes on his field inspections to show off his hold on power, Pyongyang watchers in Seoul said Sunday.The observation was made by checking the North's media and related data collected by Seoul's unification ministry, which revealed Kim taking pictures on 20 of the 25 publicized visits he has made since Sept. 30. This is a departure from his usual practice of engaging in group picture sessions only on key ruling party gatherings or after the successful launches of ballistic missiles and nuclear tests.""In effect the number of times Kim took photos with people being inspected has doubled particularly in the last two months to around 10 times a month,"" a North Korean watcher said. North Korean leader Kim Jong-un  poses for photos with his troops.He added that when the leader visited a special forces battalion last Sunday and a civilian-military power generation station Tuesday, there was even a change in the usual protocol.In the photo taken with troops, soldiers were armed with assault rifles, which are generally prohibited in his presence due to security reasons, while the picture taken at the power plant revealed Kim standing at the center of the last row, instead of front and center of the group, which is his usual position.""Kim's interest in group photos seems to be aimed at highlighting that he is firmly in control of the country and to show he is a leader that thinks of his people,"" said Yang Moo-jin, a political science professor at the University of North Korean Studies.Others said that Kim's surprise visit to a garrison on Kali Islet in the Yellow Sea, just 4.5 kilometers northwest of South Korea's Yeonpyeong Island, last week is an extension of the leader's desire to make a point that he is confident in his control over the country.The islet is located just north of the tense sea demarcation line between the two countries. In November 2010, the North shelled Yeonpyeong leaving four people dead. The provocation marked the first time that the North directly conducted an artillery attack on South Korean soil after the Korean War .","in seoul said sunday ,the 25 publicized visits ,pyongyang watchers in seoul ,observers north korean leader ,watchers in seoul said","['north korean', 'Kim Jong - un', 'Pyongyang', 'Seoul', 'Seoul', 'Kim']",28,"[ 0.          0.          0.         ... -0.55982196  0.99118245
 -0.23802759]",임정요,North Korea,12,2016,"watchers in seoul said sunday ,battalion last sunday and civilian ,10 times month north korean ,special forces battalion last sunday ,military power generation station tuesday","['north korean', 'Kim Jong - un', 'Pyongyang', 'Seoul', 'Seoul', 'Kim', 'Kim', 'north korean', 'north korean', 'Kim Jong - un', 'Kim', 'Yang Moo - jin', 'the University of North Korean Studies', 'Kim', 'Kali Islet', ""South Korea 's"", 'Yeonpyeong', 'south korean']",3,"[ 0.          0.          0.         ... -0.55982196  0.99118245
 -0.23802759]"
4,4,4,N. Korea to hold meeting of heads of elementary party organs in Dec.,"North Korea's ruling party plans to hold a meeting of chiefs of elementary organizations in late December in a bid to strengthen its role, Pyongyang's state media said Friday.The Korean Central News Agency reported the Workers'Party of Korea central committee has decided to convene the meeting which will help accomplish goals laid out by a party congress held in May.The WPK held the congress for the first time in mor...","North Korea's ruling party plans to hold a meeting of chiefs of elementary organizations in late December in a bid to strengthen its role, Pyongyang's state media said Friday.The Korean Central News Agency reported the Workers'Party of Korea central committee has decided to convene the meeting which will help accomplish goals laid out by a party congress held in May.The WPK held the congress for the first time in more than three decades, a venue aimed at helping North Korean leader Kim Jong-un reaffirm his iron-fist rule.The KCNA did not unveil the date of the planned meeting of chairs of the primary committees.""North Korea's planned meeting seems to be aimed at reorganizing the party in a follow-up to the congress,"" said an official at Seoul's unification ministry.Primary party committees consisting of more than 31 party members are part of the WPK's basic organizations, including the lowest-level units called party cells.","congress held in may ,friday the korean central ,korea to hold meeting ,heads of elementary party ,state media said friday","[""North Korea 's"", 'Pyongyang', 'the Korean Central News Agency', 'Korea', 'WPK']",28,"[ 0.          0.          1.         ... -0.74198532  0.81105429
  0.17754734]",KH디지털2,North Korea,12,2016,"media said friday the korean ,party congress held in may ,committees north korea planned meeting ,friday the korean central news ,pyongyang state media said friday","[""North Korea 's"", 'Pyongyang', 'the Korean Central News Agency', 'Korea', 'WPK', 'north korean', 'Kim Jong - un', 'KCNA', 'Korea', 'Seoul', 'WPK']",3,"[ 0.          0.          1.         ... -0.74198532  0.81105429
  0.17754734]"
5,5,5,Canadian delegation visits N. Korea over detained Korean-Canadian,"A Canadian government delegation visited North Korea this week to discuss the issue of a Korean-Canadian pastor detained in the communist state, the North's state media reported Thursday.The North's official Korean Central News Agency (KCNA) said that the delegation, led by Sarah Taylor, the director general in charge of North Asia and Oceania at Global Affairs Canada, visited Pyongyang from Tuesday through Thursday ...","A Canadian government delegation visited North Korea this week to discuss the issue of a Korean-Canadian pastor detained in the communist state, the North's state media reported Thursday.The North's official Korean Central News Agency  said that the delegation, led by Sarah Taylor, the director general in charge of North Asia and Oceania at Global Affairs Canada, visited Pyongyang from Tuesday through Thursday for talks over ""issues of mutual concern,"" including one involving the pastor Lim Hyeon-soo.The delegation met with Choi Son-hee, which the KCNA referred to as the director general in charge of North American affairs at Pyongyang's foreign ministry. It also visited the incarcerated pastor and paid a courtesy call to Han Song-ryol, the North's deputy foreign minister.Lim has been detained in the North since he entered the country on a humanitarian mission in January last year. In December, the North's supreme court sentenced him to life in prison with hard labor, citing his ""subversive plots and activities"" against the North's regime under the guise of humanitarian aid and free donations. He has visited the reclusive state more than 100 times for humanitarian activities since 1997.","korean canadian pastor detained ,korean canadian pastor ,over detained korean canadian ,detained korean canadian canadian ,state media reported thursday","['canadian', 'North Korea', 'korean', 'canadian', 'Korean Central News Agency', 'KCNA', 'Sarah Taylor', 'Oceania', 'Global Affairs Canada', 'Pyongyang']",28,"[ 0.          0.          1.         ... -0.11656282  0.89822274
  0.15962322]",송수현,North Korea,12,2016,"canada visited pyongyang from tuesday ,korean canadian pastor detained ,thursday the north official korean ,korean canadian pastor detained in ,of korean canadian pastor detained","['canadian', 'North Korea', 'korean', 'canadian', 'Korean Central News Agency', 'Sarah Taylor', 'Oceania', 'Global Affairs Canada', 'Pyongyang', 'Lim Hyeon', 'Choi Son - hee', 'KCNA', 'north american', 'Pyongyang', 'Han Song -', 'Lim']",0,"[ 0.          0.          1.         ... -0.11656282  0.89822274
  0.15962322]"
6,6,6,"Korea, China to hold talks on EEZ","South Korea and China are expected to hold a meeting next week in Seoul over a dispute on their maritime border in the Yellow Sea, a diplomatic source said Thursday.The two countries have been at odds over their partially overlapping exclusive economic zones. Seoul wants the EEZ to be drawn at the halfway point, but Beijing wants other relevant factors including the length of coastlines of each country to be reflecte...","South Korea and China are expected to hold a meeting next week in Seoul over a dispute on their maritime border in the Yellow Sea, a diplomatic source said Thursday.The two countries have been at odds over their partially overlapping exclusive economic zones. Seoul wants the EEZ to be drawn at the halfway point, but Beijing wants other relevant factors including the length of coastlines of each country to be reflected. Director general-level officials are expected to participate in the meeting, the day of which has yet to be confirmed. The two sides discussed the issue last time in Beijing in April following a vice minister-level gathering in December last year. Beijing, however, has not responded to Seoul's proposal to hold a meeting to discuss illegal fishing by Chinese boats in the Yellow Sea. They were supposed to meet in the second half of the year, but it is likely to be delayed until next year.Illegal fishing has been a sensitive diplomatic issue between the two countries in recent months. South Korea has toughened measures against illegal fishing in its waters since one of its patrol boats sank in October while pursuing Chinese vessels.Observers say that the delay might have to do with the ongoing diplomatic row between South Korea and China over the Seoul government's earlier decision to deploy a U.S. anti-missile defense system on its soil. Beijing has strongly opposed the move, saying that it could hurt its national security interests.","next week in seoul ,in seoul over dispute ,hold meeting next week ,week in seoul over ,meeting next week in","['South Korea', 'China', 'Seoul', 'Seoul', 'Beijing']",28,"[ 1.          0.          0.         ... -1.09543717  0.49044228
  0.49771538]",KH디지털2,Diplomatic Circuit,12,2016,"meeting next week in seoul ,week in seoul over dispute ,next year illegal fishing ,hold meeting to discuss illegal ,next week in seoul over","['South Korea', 'China', 'Seoul', 'Seoul', 'Beijing', 'Beijing', 'Beijing', 'Seoul', 'chinese', 'South Korea', 'chinese', 'South Korea', 'China', 'Seoul', 'U.S.', 'Beijing']",3,"[ 1.          0.          0.         ... -1.09543717  0.49044228
  0.49771538]"
7,7,7,Gov't to revise state-authored history textbooks after gathering opinions,"The South Korean government said Monday it will revise errors detected in the state-authored history textbooks unveiled last week, after listening to public opinion on the controversial books that have ignited fierce debate over the country's history. The Ministry of Education said it will revise 13 factual errors found in the draft versions of the new textbooks for middle and high school students to be introduced ne...","The South Korean government said Monday it will revise errors detected in the state-authored history textbooks unveiled last week, after listening to public opinion on the controversial books that have ignited fierce debate over the country's history. The Ministry of Education said it will revise 13 factual errors found in the draft versions of the new textbooks for middle and high school students to be introduced next year, announcing the interim results of the opinion gathering which will last until late this month.Last week, the government revealed the pilot editions of the textbooks, about a year after it officially announced the plan to revise the current textbook publication system to address what it called predominantly left-leaning content.The government has been raising the need to forge a common understanding of history in a country where people are divided ideologically, as the two Koreas still remain technically at war after the 1950-53 Korean War ended in a truce. The textbooks are currently published by eight private publishing companies, while primary schools have a single set of national history textbooks. Among a total of 984 opinions registered as of Friday, another 85 are currently under academic review to decide whether they will be reflected in the final version, according to the ministry. One of the most fiercely debated issues is the description of Aug. 15, 1948 -- three years after Korea's liberation from Japan's 1910-45 colonial rule -- as the day of the ""foundation of the Republic of Korea ,"" or South Korea, instead of the ""establishment of the ROK government.""Local historians claim that the country already existed in the form of a government-in-exile, which was set up in Shanghai in 1919 to win independence from Japanese colonial rule.The government said it will hold multiple symposiums on the issue and keep their eyes on the discussions before making a final decision.","history textbooks unveiled last ,textbooks unveiled last week ,authored history textbooks unveiled ,history textbooks after gathering ,korean government said monday","['south korean', 'the Ministry of Education']",28,"[ 0.          0.          0.         ... -0.24912392  1.02449119
  0.08092507]",임정요,Social affairs,12,2016,"history textbooks unveiled last week ,textbooks unveiled last week after ,textbooks unveiled last week ,authored history textbooks unveiled last ,the new textbooks for middle","['south korean', 'the Ministry of Education', 'Koreas', 'Korea', 'Japan', 'the Republic of Korea', 'South Korea', 'ROK', 'Shanghai', 'japanese']",4,"[ 0.          0.          0.         ... -0.24912392  1.02449119
  0.08092507]"
8,8,8,"N. Korean leader, wife make appearance at air combat competition","North Korean leader Kim Jong-un and his wife made a rare joint appearance at an air combat training competition, the country's media reported Sunday.Kim watched the drill and provided ""field guidance"" to the Korean People's Air Force and Defense (KPAF) along with his wife Ri Sol-ju, the Korean Central News Agency (KCNA) said, without providing details about the date of the event. The last time that Ri was mentioned b...","North Korean leader Kim Jong-un and his wife made a rare joint appearance at an air combat training competition, the country's media reported Sunday.Kim watched the drill and provided ""field guidance"" to the Korean People's Air Force and Defense  along with his wife Ri Sol-ju, the Korean Central News Agency  said, without providing details about the date of the event. The last time that Ri was mentioned by the North's media report was in late March.  The media outlet said that KPAF elements displayed a high degree of tactical prowess and ability to defeat all foes in a real combat environment that reflected the overall fighting spirit of the DPRK's armed forces troops as a whole. DPRK is the abbreviation for North Korea's full name, the Democratic People's Republic of Korea.After watching the event Kim reportedly lauded participants of the drill and stressed that they must be ready at all times to strike the core of the enemy if they are given the order to do so. He stressed that the North's Air Force elements must burn a path through the enemy's ranks for the Korean People's Army to follow.The KCNA then said that Hwang Pyong-so, the director of the military's general political bureau, announced the top scorers of the competition with Ri Myong-su, the military's chief of general staff, handing out the awards.","korean leader wife make ,korean leader wife ,competition north korean leader ,wife made rare joint ,country media reported sunday","['north korean', 'Kim Jong - un', 'Kim', ""the Korean People 's Air Force"", 'Ri Sol - ju', 'the Korean Central News Agency', 'KCNA', 'Ri']",28,"[ 0.          0.          0.         ... -0.82003278  0.59345448
  0.19398458]",임정요,North Korea,12,2016,"training competition the country media ,country media reported sunday kim ,an air combat training competition ,korea after watching the event ,his wife made rare joint","['north korean', 'Kim Jong - un', 'Kim', ""the Korean People 's Air Force"", 'Defense', 'Ri Sol - ju', 'the Korean Central News Agency', 'Ri', ""North Korea 's"", ""the Democratic People 's Republic of Korea"", 'Kim', ""the North 's"", 'Air Force', ""the Korean People 's Army"", 'KCNA', 'Hwang Pyong - so', 'Ri Myong - su']",0,"[ 0.          0.          0.         ... -0.82003278  0.59345448
  0.19398458]"
9,9,9,House passes resolution urging N. Korea to allow family reunions for Korean Americans,"The US House of Representatives has passed a resolution urging North Korea to allow Korean Americans to hold reunions with their long-separated family members in the communist nation.The resolution (H.Con.Res.40), introduced last year by Reps. Charles Rangel (D-NY) and Ed Royce (R-CA), passed through the House on Tuesday, according to congressional records. The bipartisan resolution was co-sponsored by 157 House memb...","The US House of Representatives has passed a resolution urging North Korea to allow Korean Americans to hold reunions with their long-separated family members in the communist nation.The resolution , introduced last year by Reps. Charles Rangel  and Ed Royce , passed through the House on Tuesday, according to congressional records. The bipartisan resolution was co-sponsored by 157 House members.The resolution calls for Pyongyang to allow Korean Americans to meet with their family members separated by the 1950-53 Korean War. It also calls on the North to take concrete steps to build goodwill conducive to peace on the Korean Peninsula.After the House passage, the resolution was sent to the Senate for approval.""This resolution lays the foundation for divided family members to meet their loved ones whom they have not been able to see for over six decades,"" Rangel, a Korean War veteran, said in a statement. ""I could never imagine being unable to see my brother or daughter for that length of time. These Americans have every right to see their loved ones and it is our duty to help them by encouraging reunions,"" he said.Royce said before Tuesday's vote that time is running out for such reunions.""The average Korean separated by the war was 80 years old. A large number are over 90. It is far past time that these war-torn families be given one last opportunity to reunite with family members they were separated from six decades ago. It is everyone's hope, of course, that the Korean Peninsula will be reunified,"" he said.","family reunions for korean ,reunions for korean americans ,the house on tuesday ,reunions for korean ,house passes resolution urging","['the US House of Representatives', 'North Korea', 'Korean Americans', 'Res.40', 'Charles Rangel', 'Ed Royce', 'House', 'House']",28,"[ 0.          0.          1.         ... -0.25143671  0.38456205
  0.22735626]",KH디지털2,North Korea,12,2016,"korean americans to hold reunions ,royce said before tuesday vote ,pyongyang to allow korean americans ,congressional records the bipartisan resolution ,korean americans to meet with","['the US House of Representatives', 'North Korea', 'Korean Americans', 'Charles Rangel', 'Ed Royce', 'House', 'House', 'Pyongyang', 'Korean Americans', 'House', 'Senate', 'Rangel', 'Americans', 'Korean']",5,"[ 0.          0.          1.         ... -0.25143671  0.38456205
  0.22735626]"
