,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
0,0,Korean soldier found dead inside DMZ in gun-related incident,"A South Korean soldier was found dead on the southern side of the Demilitarized Zone early Wednesday morning in a gun-related incident, the military said.Army Private Jeong was found with gunshot wounds in the central east border area of Hwacheon, Gangwon Province, around 3:00 a.m., the Joint Chiefs of Staff said. The 21-year-old had been participating in a border patrol operation inside the DMZ, according to JCS. ""N...","A South Korean soldier was found dead on the southern side of the Demilitarized Zone early Wednesday morning in a gun-related incident, the military said.Army Private Jeong was found with gunshot wounds in the central east border area of Hwacheon, Gangwon Province, around 3:00 a.m., the Joint Chiefs of Staff said. The 21-year-old had been participating in a border patrol operation inside the DMZ, according to JCS. ""Now an investigation is underway to see how he was found and how the incident took place,"" JCS said in a press release. ""No particular signs have been detected from the North Korean military in regard to this incident.""""Private Jeong was lying on the floor when I went to see after hearing a gunshot,"" a fellow soldier was quoted as saying about the incident. After joining the military in September, Jeong was assigned to his current unit in October, and he had not shown any abnormal signs during his three-month service there, other military officials said.In South Korea, all able-bodied men must serve in the military for about two years since the country technically remains at war with North Korea after the 1950-53 Korean War ended in an armistice, not a peace treaty. (Yonhap)","korean soldier found dead ,soldier found dead ,soldier found dead inside ,soldier was found dead ,found dead inside dmz","['south korean', 'the Demilitarized Zone', 'Jeong', 'Hwacheon', 'Gangwon Province', 'the Joint Chiefs of Staff', 'DMZ', 'JCS']",10,"[ 1.          1.          1.         ... -0.59946281  0.18627626
  0.44253719]",KH디지털2,Defense,12,2015,"korean soldier was found dead ,after hearing gunshot fellow soldier ,soldier was found dead on ,wednesday morning in gun related ,soldier was found dead","['south korean', 'the Demilitarized Zone', 'Jeong', 'Hwacheon', 'Gangwon Province', 'the Joint Chiefs of Staff', 'DMZ', 'JCS', 'JCS', 'north korean', 'Jeong', 'Jeong', 'South Korea', 'North Korea']",14,"[ 1.          1.          1.         ... -0.59946281  0.18627626
  0.44253719]"
1,1,North Korea's senior official handling inter-Korean affairs dies,"North Korea's top party official handling inter-Korean affairs has been killed in a traffic accident, Pyongyang's state media said Wednesday. He was 73.Kim Yang-gon, the head of the United Front Department at the ruling Workers' Party, died in car accident at 6:15 a.m. Tuesday, according to the North's Korean Central News Agency.The KCNA called Kim ""the closest comrade-in-arms"" of North Korean leader Kim Jong-un, say...","North Korea's top party official handling inter-Korean affairs has been killed in a traffic accident, Pyongyang's state media said Wednesday. He was 73.Kim Yang-gon, the head of the United Front Department at the ruling Workers' Party, died in car accident at 6:15 a.m. Tuesday, according to the North's Korean Central News Agency.The KCNA called Kim ""the closest comrade-in-arms"" of North Korean leader Kim Jong-un, saying that North Korea will hold a state funeral for Kim on Thursday, to be headed by the North's leader.Kim Yang-gon was one of the two ranking North Korean officials who attended the rare inter-Korean high-level talks in August following heightened tensions sparked by a land mine blast near the inter-Korean border blamed on North Korea.The two Koreas reached a rare deal on Aug. 25 to defuse military tensions and make efforts to promote inter-Korean civilian exchanges.But inter-Korean ties have remained strained since the two sides ended their high-level talks on Dec. 12 without producing any agreements.South Korea's government said it offered condolences over Kim's death earlier in the day in the name of Unification Minister Hong Yong-pyo.""The government expressed condolences over the death of Kim who contributed to a meaningful agreement at the August talks,"" Jeong Joon-hee, a ministry spokesman, told a regular press briefing.Jeong refrained from commenting on the immediate impact of his death on inter-Korean affairs, adding that a closer watch is needed.Analysts said that Seoul-Pyongyang ties may continue to be strained in the short term due to the death of Kim, a dialogue-seeking figure.""Kim's unexpected death is feared to lead to the prolonged suspension of inter-Korean talks,"" said Cheong Seong-chang, a senior researcher at the Sejong Institute. ""Given that the high-level talks fell apart in December, there is a chance that Seoul-Pyongyang ties may be further strained.""Kim had mainly dealt with inter-Korean affairs since the regime of Kim Jong-il, the father of the North's current leader, who died in late 2011.In 2007, Kim was named the head of the party's United Front Department, which manages Pyongyang's relations with Seoul. He also contributed to creating an inter-Korean summit held between Kim Jong-il and then-South Korean President Ro Moo-hyun in October of that year.Since Kang Sok-ju, a secretary handling international relations for the North's ruling party, remains ill, Kim was known as effectively doubling up with Kang's jobs at the party.North Korea announced a list of members for the funeral committee for Kim, including Choe Ryong-hae, a senior secretary of the ruling party and a key aide to the North's leader.In November, Choe was sent to a rural farm as punishment for his mishandling of a newly built hydroelectric power plant project.The inclusion of his name on the list may indicate that Choe has been reinstated.The Unification Ministry declined comment on Choe's status.Despite the troubling news, North Korea has not shown any abnormal signs on the military front, a military official said. ""The country has freshly entered the winter training season, but the training pattern is the same as those of previous years,"" the official said. ""No abnormal signs have been detected lately among North Korean troops."" (Yonhap)","killed in traffic accident ,accident at 15 tuesday ,accident pyongyang state media ,died in car accident ,dies north korea","[""North Korea 's"", 'inter - korean', 'Pyongyang', 'Yang - gon', 'the United Front Department', ""Workers ' Party"", 'Korean Central News Agency', 'KCNA', 'Kim', 'north korean', 'Kim Jong - un']",10,"[ 0.          0.          0.         ... -0.34447548  0.3185952
  0.36098668]",KH디지털2,North Korea,12,2015,"funeral for kim on thursday ,car accident at 15 tuesday ,killed in traffic accident pyongyang ,traffic accident pyongyang state media ,party died in car accident","[""North Korea 's"", 'inter - korean', 'Pyongyang', 'Yang - gon', 'the United Front Department', ""Workers ' Party"", 'Korean Central News Agency', 'KCNA', 'Kim', 'north korean', 'Kim Jong - un', 'North Korea', 'Kim', 'Kim Yang - gon', 'north korean', 'inter - korean', 'inter - korean', 'North Korea', 'Koreas', 'inter - korean', 'inter - korean', ""South Korea 's"", 'Kim', 'Unification', 'Hong Yong - pyo', 'Kim', 'Jeong Joon - hee', 'Jeong', 'inter - korean', 'Seoul', 'Kim', 'inter - korean', 'Cheong Seong - chang', 'the Sejong Institute', 'Seoul', 'inter - korean', 'Kim Jong - il', 'Kim', 'United Front Department', 'Pyongyang', 'Seoul', 'inter - korean', 'Kim Jong - il', 'south korean', 'Ro Moo - hyun', 'Kang Sok - ju', 'Kim', 'Kang', 'North Korea', 'Kim', 'Choe Ryong - hae', 'Choe', 'Choe', 'the Unification Ministry', 'Choe', 'North Korea', 'north korean']",9,"[ 0.          0.          0.         ... -0.34447548  0.3185952
  0.36098668]"
2,2,[Newsmaker] Top N.K. official in charge of Seoul ties dies,"Kim Yang-gon, a top North Korean official in charge of cross-border affairs, was killed in a car accident, the North’s state media reported Wednesday, drawing attention to the impact of his death on inter-Korean relations. He was 73.Kim Yang-gon (Yonhap)The North’s Korea Central News Agency said that Kim, a secretary of the Central Committee of the ruling Workers’ Party and director of the party’s United Front De...","Kim Yang-gon, a top North Korean official in charge of cross-border affairs, was killed in a car accident, the North’s state media reported Wednesday, drawing attention to the impact of his death on inter-Korean relations. He was 73.Kim Yang-gon (Yonhap)The North’s Korea Central News Agency said that Kim, a secretary of the Central Committee of the ruling Workers’ Party and director of the party’s United Front Department, died at 6:15 a.m. on Tuesday following the accident, without elaborating.The demise of the North’s core diplomatic official, seen as a relatively dovish negotiator favoring dialogue, could negatively affect Seoul’s efforts toward inter-Korean cooperation and reconciliation, analysts noted.  “Our comrade, Kim Yang-gon has devotedly fought to realize our party’s policy of independent national reunification,” the KCNA said in a report. “Kim was loved and respected by the party members and people for his ceaseless dedication to the party and revolution, his revolutionary principles and humble character.”Pyongyang decided to hold a state funeral for the deceased party secretary, according to the KCNA. North Korean leader Kim Jong-un will chair the funeral committee. His funeral ceremony will be held on Thursday. North Korea also announced a list of Kim’s funeral committee members, which included Choe Ryong-hae, a senior secretary of the ruling party. Choe, who had been the North Korean leader’s key aide, was sent to a rural farm in November as punishment over the mishandling of a hydroelectric power plant project.Seoul’s Unification Minister Hong Yong-pyo sent his condolences to the North by fax. Seoul is considering sending a delegation to attend Kim’s funeral. The late Kim has long led the communist state’s external policy affairs including cross-border issues and those related to China -- a reason why observers say his death would influence Pyongyang’s foreign policy to a certain extent.“As the party secretary who has led inter-Korean affairs died abruptly, it seems inevitable that cross-border talks would be suspended for a long period,” said Cheong Seong-chang, senior research fellow at the local think tank Sejong Institute.“Given that he has also played a role as an acting party secretary in charge of international affairs, the possibility has increased that the improvement in the relations between Pyongyang and Beijing would also be delayed.”Other analysts, however, said that his death would not seriously affect Pyongyang’s external policy, given that the dictatorial ruler calls all the shots when it comes to crucial policy issues.Born in 1942 in Anju, South Pyongan Province, Kim started his party work at the party’s Central Committee, upon his graduation from the foreign language and literature department of the Kim Il-sung University. Since then, he had worked up the ladder of the party hierarchy mostly in the divisions handling foreign affairs and inter-Korean relations. In 2007, he was appointed to lead the United Front Department and led the work of arranging the 2007 inter-Korean summit between then South Korean President Roh Moo-hyun and then North Korean leader Kim Jong-il. At the summit, Kim was the only official who flanked and assisted the North Korean leader.Along with Chang Song-thaek, the executed uncle of the North Korean leader, Kim had led affairs regarding China as well. He is known to have led the preparatory work for late former North Korean leader Kim Jong-il’s trip to China in 2010.Since 1998, he served as a core member of the Supreme People’s Assembly, the North’s rubber-stamp parliament. In 2010, he was appointed as a member of the party’s Central Committee and candidate member of the party’s powerful politburo.After Kim Jong-un took the helm of the country in December 2011 upon his father’s death, Kim Yang-gon continued to lead foreign policy affairs and was later appointed as a member of the politburo.Most recently, the late party secretary received the media spotlight in August as he, along with two other officials from the North, engaged in cross-border negotiations to defuse tensions caused by Pyongyang’s landmine provocation on Aug. 4. By Song Sang-ho (sshluck@heraldcorp.com)","killed in car accident ,seoul ties dies kim ,car accident the north ,death on inter korean ,ties dies kim yang","['Kim Yang - gon', 'north korean', 'North ’s', 'inter - korean', 'Yang - gon', 'Korea Central News Agency', 'Kim', 'the Central Committee', 'Workers ’ Party', 'United Front De']",10,"[ 0.          0.          0.         ... -0.77834088  0.4952819
  0.4932625 ]",옥현주,North Korea,12,2015,"tuesday following the accident ,was killed in car accident ,on tuesday following the accident ,attend kim funeral the late ,accident the north state media","['Kim Yang - gon', 'north korean', 'North ’s', 'inter - korean', 'Yang - gon', 'Korea Central News Agency', 'Kim', 'the Central Committee', 'Workers ’ Party', 'United Front Department', 'Seoul', 'inter - korean', 'Kim Yang - gon', 'KCNA', 'Kim', 'KCNA', 'north korean', 'Kim Jong - un', 'North Korea', 'Kim', 'Choe Ryong - hae', 'north korean', 'Seoul', 'Hong Yong - pyo', 'Seoul', 'Kim', 'Kim', 'China', 'Pyongyang', 'inter - korean', 'Cheong Seong - chang', 'Sejong Institute', 'Pyongyang', 'Beijing', 'Pyongyang', 'Anju', 'Kim', 'Central Committee', 'Kim Il - sung', 'University', 'inter - korean', 'the United Front Department', 'inter - korean', 'south korean', 'Roh Moo - hyun', 'north korean', 'Kim Jong - il', 'Kim', 'north korean', 'Chang Song - thaek', 'north korean', 'Kim', 'China', 'north korean', 'Kim Jong - il', 'China', 'the Supreme People ’s Assembly', 'North ’s', 'Central Committee', 'Kim Jong - un', 'Kim Yang - gon', 'Pyongyang', 'Song Sang - ho']",7,"[ 0.          0.          0.         ... -0.77834088  0.4952819
  0.4932625 ]"
3,3,S. Korea returns 3 rescued N. Korean fishermen,"The South Korean government said Tuesday it repatriated three North Korean fishermen who were rescued in the East Sea this week.""Our Coast Guard found a North Korean boat drifting in the East Sea and rescued three crew members there,"" the unification ministry said in a release.""We handed them over to the North at around 6:50 p.m. today through the truce village of Panmunjeom, as they all expressed their wish to retur...","The South Korean government said Tuesday it repatriated three North Korean fishermen who were rescued in the East Sea this week.""Our Coast Guard found a North Korean boat drifting in the East Sea and rescued three crew members there,"" the unification ministry said in a release.""We handed them over to the North at around 6:50 p.m. today through the truce village of Panmunjeom, as they all expressed their wish to return home,"" it added. The boat, which departed from the North's port city of Wonsan, was drifting due to engine failure, according to the ministry.  (Yonhap)","three north korean fishermen ,returns rescued korean fishermen ,rescued korean fishermen ,rescued korean fishermen the ,repatriated three north korean","['south korean', 'north korean', 'Coast Guard', 'north korean', 'Panmunjeom']",10,"[ 1.          0.          0.         ... -0.39159536  0.05488879
  0.13965155]",배지숙,Social affairs,12,2015,"repatriated three north korean fishermen ,korean fishermen who were rescued ,three north korean fishermen who ,guard found north korean boat ,three north korean fishermen","['south korean', 'north korean', 'Coast Guard', 'north korean', 'Panmunjeom', 'Wonsan']",11,"[ 1.          0.          0.         ... -0.39159536  0.05488879
  0.13965155]"
4,4,Soldier completes rehab after double amputation by North Korean,An Army staff sergeant who lost both legs in the North Korean landmine attack in early August was discharged from the hospital Tuesday after five months of treatment and rehabilitation that has enabled him to use prosthetic limbs.Twenty-one-year-old Staff Sgt. Hah Jae-hun was conducting a patrol mission on the South Korean side of the Demilitarized Zone when landmines buried by North Korea exploded and maimed him and...,"An Army staff sergeant who lost both legs in the North Korean landmine attack in early August was discharged from the hospital Tuesday after five months of treatment and rehabilitation that has enabled him to use prosthetic limbs.Twenty-one-year-old Staff Sgt. Hah Jae-hun was conducting a patrol mission on the South Korean side of the Demilitarized Zone when landmines buried by North Korea exploded and maimed him and another soldier on Aug. 4.  The landmine attack, followed by North Korean artillery firing on the South, escalated military tensions between the countries in August before they reached the so-called ""Aug. 25"" agreement to ease tensions and facilitate talks.Hah has since undergone surgery and intensive rehabilitation treatments to recover his ability to walk.""I extend my sincere gratitude to the military and medical staff for providing the best treatment and the foundation for a new life,"" Hah said as he was discharged from the state-run VHS Medical Center, standing on his two artificial legs.""Even though I lost my legs, I will do my best to serve the country as a reborn soldier,"" he said. For now, Hah is able to take short walks indoors or go up and down stairs, but he will undergo a final round of treatment at an Army hospital before returning to service, according to the Army. The other injured soldier, Staff Sgt. Kim Jung-won, who had one leg amputated, completed his rehabilitation and returned to his unit in early December with a prosthetic leg.An Army representative said, ""Hah's case needed a more customized treatment system and more efforts on his part because, compared to Kim, it was more difficult for Hah to balance himself on two prosthetic legs."" A task force of medical staff from the rehabilitation, orthopedics, urology, psychiatry and dermatology departments have worked together to treat and help Hah return to his normal life, the Army also said.The VHS Medical Center said it will continue to help Hah carry out everyday activities and military service normally by providing more customized assistance devices down the road. (Yonhap)","rehab after double amputation ,soldier completes rehab after ,completes rehab after double ,hospital tuesday after five ,soldier completes rehab","['Army', 'north korean', 'south korean', 'the Demilitarized Zone', 'North Korea']",10,[1.         1.         0.         ... 0.08698061 0.09723725 0.46360254],KH디지털2,Defense,12,2015,"discharged from the hospital tuesday ,hospital tuesday after five months ,the hospital tuesday after five ,injured soldier staff sgt kim ,soldier on aug the landmine","['Army', 'north korean', 'south korean', 'the Demilitarized Zone', 'North Korea', 'north korean', 'VHS Medical Center', 'Army', 'Army', 'Sgt', 'Kim Jung - won', 'Army', 'Kim', 'Army', 'the VHS Medical Center']",4,[1.         1.         0.         ... 0.08698061 0.09723725 0.46360254]
5,5,Korean man indicted over alleged Yasukuni bombing,"Japanese prosecutors indicted a South Korean man for the suspected bombing of a public restroom at a Tokyo war shrine last month, news reports said Monday.The 27-year-old suspect, identified only by his surname Chon, is charged with breaking into the premises on Nov. 23 and was taken into custody, Kyodo News agency reported.Chon was arrested earlier this month shortly after voluntarily returning to Tokyo by plane.An ...","Japanese prosecutors indicted a South Korean man for the suspected bombing of a public restroom at a Tokyo war shrine last month, news reports said Monday.The 27-year-old suspect, identified only by his surname Chon, is charged with breaking into the premises on Nov. 23 and was taken into custody, Kyodo News agency reported.Chon was arrested earlier this month shortly after voluntarily returning to Tokyo by plane.An explosion was heard inside the shrine on the morning of Nov. 23. Police found a digital timer and a bundle of pipes presumed to be carrying explosives in the restroom at the shrine, local media said.DNA tests on cigarette butts found in the restroom and the suspect's hotel room matched, according to the Fuji News Network, a commercial television news network in Japan.Chon made a statement that he installed some sort of a device in the restroom on the day of the incident, according to local media.The indictment came as South Korea and Japan began crucial talks in Seoul on how to resolve the issue of former Korean sex slaves for Japan's World War II soldiers.South Korea and China view the Yasukuni Shrine -- which honors over 2.4 million war dead, including 14 convicted Class-A war criminals -- as a symbol of Japan's past imperialism.Many South Koreans still harbor deep resentment against Japan over its 1910-45 colonial rule of the Korean Peninsula. (Yonhap)","bombing japanese prosecutors indicted ,prosecutors indicted south korean ,japanese prosecutors indicted south ,yasukuni bombing japanese prosecutors ,war shrine last month","['japanese', 'south korean', 'Tokyo', 'Kyodo News', 'Tokyo']",10,"[ 1.          0.          0.         ... -0.27581114  0.55297023
  0.04260939]",KH디지털2,Social affairs,12,2015,"23 police found digital timer ,japanese prosecutors indicted south korean ,suspected bombing of public restroom ,war shrine last month news ,14 convicted class war criminals","['japanese', 'south korean', 'Tokyo', 'Kyodo News', 'Tokyo', 'the Fuji News Network', 'Japan', 'South Korea', 'Japan', 'Seoul', 'korean', 'Japan', 'South Korea', 'China', 'Japan', 'South Koreans', 'Japan']",1,"[ 1.          0.          0.         ... -0.27581114  0.55297023
  0.04260939]"
6,6,2 injured soldiers awarded medals for response to North Korea's mine attacks,"Two South Korean soldiers severely injured in North Korea's land-mine attack in August were awarded national orders Wednesday for their ""bravery and contributions"" to national security, the Army said. Army Staff Sgt. Kim Jung-won, 23, lost his right leg on Aug. 4 after stepping on a land mine buried by North Korea on the South Korean side of the demilitarized zone.Following surgery and rehabilitation, Kim returned to...","Two South Korean soldiers severely injured in North Korea's land-mine attack in August were awarded national orders Wednesday for their ""bravery and contributions"" to national security, the Army said. Army Staff Sgt. Kim Jung-won, 23, lost his right leg on Aug. 4 after stepping on a land mine buried by North Korea on the South Korean side of the demilitarized zone.Following surgery and rehabilitation, Kim returned to the Army with a prosthetic leg in early December.The other injured soldier, 21-year-old Staff Sgt. Hah Jae-hun, is still undergoing rehabilitation after losing both legs.The Gwangbok Medal, the fifth of the five-class order, was awarded to the soldiers at an Army event to unveil a sculpture in Imjingak near the DMZ that marks the land-mine attack.Presidential and ministerial commendations were also given to six other soldiers who were carrying out a search operation with the two staff sergeants when the buried land mines exploded.""The presentation of the orders and commendations are designed to honor the bravery and comradeship that the soldiers have shown when the North Korea-strewn wooden-box land mines exploded,"" the Army said. (Yonhap)","korean soldiers severely injured ,injured soldiers awarded medals ,south korean soldiers severely ,korean soldiers severely ,injured soldiers awarded","['south korean', ""North Korea 's"", 'Army', 'Army', 'Sgt', 'Kim Jung - won', 'North Korea', 'south korean', 'Kim']",10,"[ 2.          0.          0.         ... -0.27164951  0.57373869
  0.16850257]",KH디지털2,Social affairs,12,2015,"south korean soldiers severely injured ,korean soldiers severely injured in ,korean soldiers severely injured ,two south korean soldiers severely ,december the other injured soldier","['south korean', ""North Korea 's"", 'Army', 'Army', 'Sgt', 'Kim Jung - won', 'North Korea', 'south korean', 'Kim', 'Army', 'Gwangbok Medal', 'Army', 'DMZ', 'North Korea', 'Army']",10,"[ 2.          0.          0.         ... -0.27164951  0.57373869
  0.16850257]"
7,7,"Over 2,500 North Koreans forced to work in Mongolia, Poland","More than 2,500 North Korean workers have been forced to work in Mongolia and Poland under poor working conditions with their human rights being violated, a South Korean civic group said Wednesday.About 1,800 North Korean workers are being forced to work mainly in Mongolia's construction sector or in sewing factories while around 800 North Koreans are employed in Poland in the shipbuilding and construction sectors, a...","More than 2,500 North Korean workers have been forced to work in Mongolia and Poland under poor working conditions with their human rights being violated, a South Korean civic group said Wednesday.About 1,800 North Korean workers are being forced to work mainly in Mongolia's construction sector or in sewing factories while around 800 North Koreans are employed in Poland in the shipbuilding and construction sectors, according to the Database Center for North Korean Human Rights.Marzuki Darusman, U.N. special rapporteur on the human rights situation in North Korea, said in his report that more than 50,000 North Koreans have been forced to work abroad, mainly in China and Russia, as the North seeks to earn hard currency.The civic group said Mongolia has had close ties with North Korea for a long time and a distinctive geographical location bordering Russia and China where thousands of North Koreans are forced to labor.Poland had friendly relations with North Korea during the era of the former Soviet Union and it is known as one of two European Union nations including Malta that has hired North Korean workers.The agency said that North Korean workers in the two countries have repatriated about 90 percent of their salary to North Korea while earning less than $100 per month while working around 12 hours per day.The center said that North Korean workers are dispatched to labor-intensive sectors in about 20 countries.""The North's purpose is to earn hard currency to avert economic hardship under heavy U.N. sanctions and $200 to $300 million is presumed to be sent to North Korea annually,"" it said.North Korea has long been branded as one of the worst human rights violators with widespread cases of rights abuses such as public execution and torture. Pyongyang has bristled at such criticism, calling it a U.S.-led attempt to topple its regime. (Yonhap)","500 north korean workers ,500 north koreans forced ,800 north korean workers ,over 500 north koreans ,500 north koreans","['north korean', 'Mongolia', 'Poland', 'south korean', 'north korean', 'North Koreans', 'Poland']",10,"[ 1.          0.          0.         ... -0.31790727  0.42517966
  0.08094215]",KH디지털2,North Korea,12,2015,"500 north korean workers ,than 500 north korean workers ,500 north korean workers have ,800 north koreans are employed ,korean workers are being forced","['north korean', 'Mongolia', 'Poland', 'south korean', 'north korean', 'North Koreans', 'Poland', 'the Database Center', 'Marzuki Darusman', 'U.N.', 'North Korea', 'North Koreans', 'China', 'Russia', 'North Korea', 'Russia', 'China', 'North Koreans', 'Poland', 'North Korea', 'Soviet Union', 'European Union', 'Malta', 'north korean', 'north korean', 'North Korea', 'north korean', 'North', 'U.N.', 'North Korea', 'North Korea', 'Pyongyang']",10,"[ 1.          0.          0.         ... -0.31790727  0.42517966
  0.08094215]"
8,8,"Nigerian falsely accused, denied right to legal defense: watchdog","South Korea’s human rights watchdog said Tuesday that police and prosecutors were recently cautioned for denying foreign suspects’ rights to self-defense by detaining an African man for 12 days without contacting his embassy. 　According to the National Human Rights Commission of Korea, police and prosecutors arrested a Nigerian and detained him for 12 days, ignoring his multiple requests to contact the Nigerian Em...","South Korea’s human rights watchdog said Tuesday that police and prosecutors were recently cautioned for denying foreign suspects’ rights to self-defense by detaining an African man for 12 days without contacting his embassy. According to the National Human Rights Commission of Korea, police and prosecutors arrested a Nigerian and detained him for 12 days, ignoring his multiple requests to contact the Nigerian Embassy. Police arrested the man, who was at the time on the wanted list, on a theft charge in November last year. He denied the charge and asked police officers to contact the Nigerian Embassy, but they allegedly refused his request. Police and prosecutors reportedly shifted responsibility onto each other, with police saying they were only in charge of the initial investigation and prosecutors saying the police should have contacted the embassy.“The man’s rights to self-defense was violated as police and prosecutors refused his request to contact his embassy when arresting and detaining him,” said an official from the watchdog.According to the Constitution, the families of those arrested and detained have a right to know the date, place and reason for arrest and detention.When foreign nationals face arrest and detention, police and prosecutors are required to allow suspects to freely contact their embassies in Korea for their self-defense. The law enforcement agencies should notify the embassies of suspects’ status, too. The NHRCK said it had imposed a recommendation for prosecutors and advised police to offer proper job training for officers to cope with such a situation. The man was eventually set free after he was found not guilty and falsely accused, as a fellow Nigerian national had given the man’s name and foreign registration number to avoid arrest when he had been caught stealing items. “The Nigerian was framed, but the arrest and detention were carried out in accordance with the law, so there is no problem in the law enforcement,” the NHRCK official said. The NHRCK, an independent organization monitoring the nation’s human rights issues, sets recommendations for abuse cases, but its advice does not have legally binding force. By Ock Hyun-ju (laeticia.ock@heraldcorp.com)","and prosecutors arrested nigerian ,police and prosecutors arrested ,prosecutors arrested nigerian ,prosecutors arrested nigerian and ,detaining an african man","['South Korea ’s', 'african', 'the National Human Rights Commission', 'Korea', 'Nigerian', 'Nigerian']",10,"[ 0.          0.          0.         ... -0.26345789  0.57796502
 -0.20840999]",옥현주,Social affairs,12,2015,"korea police and prosecutors arrested ,watchdog said tuesday that police ,embassy police arrested the man ,police and prosecutors arrested nigerian ,theft charge in november last","['South Korea ’s', 'african', 'the National Human Rights Commission', 'Korea', 'Nigerian', 'the Nigerian Embassy', 'the Nigerian Embassy', 'Korea', 'NHRCK', 'nigerian', 'Nigerian', 'NHRCK', 'NHRCK']",16,"[ 0.          0.          0.         ... -0.26345789  0.57796502
 -0.20840999]"
9,9,Police sent to Manila over murder case,"Seoul police dispatched a group of investigators to the Philippines to join a probe into the murder of a Korean for the first time amid growing security concerns for Korean citizens in the country, officials said Monday. A 57-year-old man surnamed Cho was shot dead by four strangers who broke into his house early Sunday in Malvar, Batangas. The suspects ran away after stealing money and valuables, Manila authorities ...","Seoul police dispatched a group of investigators to the Philippines to join a probe into the murder of a Korean for the first time amid growing security concerns for Korean citizens in the country, officials said Monday. A 57-year-old man surnamed Cho was shot dead by four strangers who broke into his house early Sunday in Malvar, Batangas. The suspects ran away after stealing money and valuables, Manila authorities said. The Korean National Police Agency said it sent three police officers and one gun expert to the crime scene to help investigate the case. “As the police investigation is based on national sovereignty, (Seoul) is not directly probing the case, but supporting the scientific investigation with Manila’s permission. We are seeking a cooperative investigation that is almost like a direct probe,” said Kang Sin-myeong, commissioner general of the NPA.This is the first time that Korean officers are taking part in criminal investigations overseas. The Philippines investigators are probing whether the case was merely a robbery or related to Cho’s business dealings. The victim was reportedly running his own architecture firm, they said. Cho is the 11th Korean murder victim in the Philippines this year. Earlier last month, the police chiefs of the two countries reached an agreement to send English-speaking Korean officers to Manila whenever Koreans became victims of crimes such as murder, kidnapping, robbery or rape. Public concerns have escalated over the safety of Korean residents and tourists in Philippines as more have become crime targets. A total of 39 Koreans have been murdered in the last four years, according to police data. About 40 percent of Korean murder cases abroad have taken place in the Philippines since 2012. The Korean authorities suspect that Manila’s lax gun control and insufficient investigation system have contributed to the rise of violent crime amid the state’s sluggish economy. While the Manila government runs a gun permit system, penalties have rarely been imposed for violating the rule, leaving about 1 billion illegal weapons in circulation across the country. In addition, investigation techniques such as fingerprint analysis or inquiry methods are not yet well developed, posing challenges to finding suspects, they added. According to the Philippine police, over 885,000 crimes took place in the country in the first half of this year, jumping 46 percent on-year, with violent crimes -- such as murder, rape and robbery -- surging by 37 percent. As part of efforts to better protect Koreans, the two states set up a “Korean Desk” in Manila in 2012 to deal with Korean-involved criminal cases. One Korean resident officer works with four Filipino officers, officials said. With one more desk launched in Angeles, Seoul investigators made an agreement with Manila to expand the number of desks in five new regions soon. The Seoul government also vowed to provide 130 police cars and 142 motorcycles over the next three years to better improve the infrastructure of the Philippines’ police system. It will also seek to expand the number of surveillance cameras in regions where many Koreans reside or travel. About 100,000 Koreans live in the Philippines and an average of 1 million Korean tourists visit the country every year. By Lee Hyun-jeong (rene@heraldcorp.com)","manila over murder case ,to manila over murder ,murder case seoul police ,manila over murder ,over murder case seoul","['Seoul', 'Philippines', 'Korean', 'korean', 'Cho', 'Malvar', 'Batangas', 'Manila']",10,"[ 0.          0.          0.         ... -0.1682996   0.11556799
  0.20682064]",이현정,Social affairs,12,2015,"11th korean murder victim ,11th korean murder victim in ,percent of korean murder cases ,the 11th korean murder victim ,korean murder victim in the","['Seoul', 'Philippines', 'Korean', 'korean', 'Cho', 'Malvar', 'Batangas', 'Manila', 'the Korean National Police Agency', 'Seoul', 'Manila', 'Kang Sin - myeong', 'korean', 'Philippines', 'Cho', 'Cho', 'korean', 'Philippines', 'korean', 'Manila', 'Koreans', 'korean', 'Philippines', 'Koreans', 'korean', 'Philippines', 'korean', 'Manila', 'Manila', 'philippine', 'Koreans', 'Manila', 'Korean', 'korean', 'Angeles', 'Seoul', 'Manila', 'Seoul', 'Philippines', 'Koreans', 'Koreans', 'Philippines', 'korean', 'Lee Hyun - jeong']",1,"[ 0.          0.          0.         ... -0.1682996   0.11556799
  0.20682064]"
