,Unnamed: 0,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
0,0,Head of Cha Medical Group faces probe over illegal use of cord blood,"South Korea's health ministry said Tuesday that it has decided to ask the prosecution to investigate the head of a globally renowned medical group on suspicions of using donated cord blood without authorization.The ministry said it was also revoking its designation of Cha Medical Group as a state cell bank, a move that will force the medical group to return some 500 million won ($414,660) it has received in governmen...","South Korea's health ministry said Tuesday that it has decided to ask the prosecution to investigate the head of a globally renowned medical group on suspicions of using donated cord blood without authorization.The ministry said it was also revoking its designation of Cha Medical Group as a state cell bank, a move that will force the medical group to return some 500 million won  it has received in government support.Cord blood is blood that remains in the umbilical cord after childbirth, and is full of stem cells that can be used to treat genetic disorders.The ministry earlier said Cha Kwang-yul, head of Cha Medical Group, and his wife, as well as Cha's father, are believed to have received unauthorized medical treatment using donated cord blood on nine separate occasions.Ministry officials said the prosecution investigation will verify whether Cha had personally instructed or demanded the unauthorized use of the donated blood on himself and his family.They said the ministry will also recover 518 million won it has provided to Cha Medical Group since its designation as a national cell bank in 2015, adding the ministry plans to reject any future requests from the group for its use or supply of cord blood, a move that may effectively force the group to at least shut down its stem cell business.Cha group came under public scrutiny following allegations that it had provided unauthorized, if not illegal, medical services to President Park Geun-hye and her close friend Choi Soon-sil, who is currently facing a criminal trial over a corruption scandal that has also led to the impeachment of Park.","500 million won 414 ,health ministry said tuesday ,faces probe over illegal ,using donated cord blood ,cord blood south korea","[""South Korea 's"", 'Cha Medical Group']",15,"[ 1.          1.          0.         ... -0.33465669  0.46504584
  0.43749157]",임정요,Social affairs,12,2016,"korea health ministry said tuesday ,donated cord blood without authorization ,illegal medical services to president ,ministry will also recover 518 ,donated cord blood on nine","[""South Korea 's"", 'Cha Medical Group', 'Cha Kwang - yul', 'Cha Medical Group', 'Cha', 'Cha', 'Cha Medical Group', 'cha', 'Park Geun', 'Park']",8,"[ 1.          1.          0.         ... -0.33465669  0.46504584
  0.43749157]"
1,1,"Air condition not bad in Korea, despite worst smog in neighboring China","The news of China suffocating in thick, grey smog for days has made many health conscious South Koreans worry about the air condition of their own country and whether it is affected by the toxic haze in the neighboring country. A man wearing a mask for protection against pollution exercise at Ritan Park during a heavily polluted day in Beijing on Monday. Chinese cities are limiting the number of cars on roads and ha...","The news of China suffocating in thick, grey smog for days has made many health conscious South Koreans worry about the air condition of their own country and whether it is affected by the toxic haze in the neighboring country. A man wearing a mask for protection against pollution exercise at Ritan Park during a heavily polluted day in Beijing on Monday. Chinese cities are limiting the number of cars on roads and have temporarily shut down factories to cut down pollution during a national ""red alert"" for smog. This might have been possible, as in winter, strong winds usually blow from the northwest, bringing airborne particles from mainland China. However, a respite from this seasonal phenomenon is keeping the air in South Korea clean, despite the ongoing smog problem in China, the Korea Meteorological Administration said Wednesday. “The air in most parts of the Korean Peninsula is to be clear Wednesday, with pollution levels of either ‘normal’ or ‘good,’” the weather agency said in its daily forecast. This was possible due to the absence of the typical northwesterly wind over the past few of days, it said. With rain in the forecast for the entire country later in the afternoon, the air condition, in terms of microscopic particles, will get even better Thursday, it added. “After the rain, winds will likely blow from the north, making the chance of China’s smog reaching South Korea very small,” the KMA said. By Korea Herald staff","polluted day in beijing ,korea despite worst smog ,smog in neighboring china ,china suffocating in thick ,park during heavily polluted","['China', 'South Koreans', 'Beijing', 'chinese']",15,"[ 0.          0.          1.         ... -0.34345967  0.18817055
  0.14938734]",Korea Herald,Social affairs,12,2016,"heavily polluted day in beijing ,ongoing smog problem in china ,china suffocating in thick grey ,polluted day in beijing on ,polluted day in beijing","['China', 'South Koreans', 'Beijing', 'chinese', 'China', 'South Korea', 'China', 'the Korea Meteorological Administration', 'China', 'South Korea', 'KMA', 'Korea Herald']",14,"[ 0.          0.          1.         ... -0.34345967  0.18817055
  0.14938734]"
2,2,"Gov't, mobile carriers unite to monitor infectious disease","South Korea's health authorities and one of the nation's three mobile carriers launched a collaboration on Wednesday to monitor and further prevent the spread of infectious diseases.Under an agreement between the Korea Centers for Disease Control and Prevention and LG Uplus Co., the authorities will provide information about virus outbreaks in other countries to people using roaming service overseas provided by LG Up...","South Korea's health authorities and one of the nation's three mobile carriers launched a collaboration on Wednesday to monitor and further prevent the spread of infectious diseases.Under an agreement between the Korea Centers for Disease Control and Prevention and LG Uplus Co., the authorities will provide information about virus outbreaks in other countries to people using roaming service overseas provided by LG Uplus.Also, the mobile carrier will deliver roaming data pertaining to whether their users had visited locations of disease outbreaks to the KCDC.The KCDC launched a similar pilot program with the country's second largest major mobile carrier, KT Corp., last month. The agency said it will also kick off the program with the country's largest carrier, SK Telecom Co., in April.The program comes amid mounting calls that a strengthened monitoring system is needed to prevent the spread of infectious diseases. Zika cases have raised concerns of a widespread epidemic in South Korea just a year after an outbreak of Middle East Respiratory Syndrome.","monitor infectious disease south ,three mobile carriers launched ,korea centers for disease ,launched collaboration on wednesday ,infectious disease south korea","[""South Korea 's"", 'the Korea Centers for Disease Control and Prevention and LG Uplus Co.']",15,"[ 1.          0.          0.         ... -0.07424778  0.7090041
  0.07398979]",임정요,Social affairs,12,2016,"three mobile carriers launched collaboration ,carriers launched collaboration on wednesday ,korea centers for disease control ,nation three mobile carriers launched ,virus outbreaks in other countries","[""South Korea 's"", 'the Korea Centers for Disease Control and Prevention and LG Uplus Co.', 'LG Uplus', 'the kcdc.the KCDC', 'KT Corp.', 'SK Telecom Co.', 'South Korea']",8,"[ 1.          0.          0.         ... -0.07424778  0.7090041
  0.07398979]"
3,3,Underground water near US military base still contaminated,"Underground water near the US military base in central Seoul still contains much higher levels of pollutants than the legal limits, the Seoul city government said Monday.According to an internal inspection by the Seoul Metropolitan Government, the average concentration of benzene in groundwater near the US military base around Noksapyeong Station was 0.532 milligrams per liter.It went as high as 8.811 miligrams per l...","Underground water near the US military base in central Seoul still contains much higher levels of pollutants than the legal limits, the Seoul city government said Monday.According to an internal inspection by the Seoul Metropolitan Government, the average concentration of benzene in groundwater near the US military base around Noksapyeong Station was 0.532 milligrams per liter.It went as high as 8.811 miligrams per liter, which is roughly 587 times more than the environmental standard of 0.015 mg/L. The amount of petroleum hydrocarbons near Camp Kim close to Namyeong Station averaged 20.4 mg/L and reached up to 768.7, some 587 times higher than the government standard of 1.5 mg/L.Noksapyeong Station , Camp Kim  The readings mean the level of toxic pollutants in the groundwater has decreased by 70 percent near Noksapyeong Station and by 92 percent near Camp Kim since 2015, but it is still a lot higher than sewage laws allow.As the relocation of key military bases in central Seoul to Pyeongtaek, Gyeonggi Province, is set to be completed by the end of 2017, the Seoul government has been clearing the contaminated soil since 2001. However, the source and full extent of the toxic contamination of the soil and ground water near the Yongsan base is not known, with the US military refusing to disclose the details of its cleanup efforts.The Environment Ministry carried out on-site inspections on soil and ground water in the Yongsan base on three occasions from May to August, but has declined to release its results, citing “possible diplomatic clashes.”The refusal is in line with the Status of Forces Agreement signed between Korea and the US, which defines areas of legal responsibility for the US soldiers here. According to the SOFA, the US military is only responsible for the contamination within its camp. A high court ordered on Dec. 14 that the Environment Ministry disclose its inspection result about the level of pollution inside the US military base, ruling in favor of environmental groups. The environmental civic groups have criticized the US military for dodging responsibility for the pollution and the Korean government for overlooking its citizens’ health and safety. The activists have urged the Korean government to figure out the source of the pollutants and effectively remove it to prevent the spread of the contamination. As the Korean government is covering the costs of tackling the pollution, they also have demanded the US Army pay a share of the cleanup costs.Since 1988, there have been 14 reported cases of environmental contamination involving US bases here.In 2000, the US 8th Army Command was found to have dumped untreated toxic waste into the Han River, a major source of drinking water for Seoul residents. In 2001 and 2006, oil was spilled from the US Army Garrison and Camp Kim in Yongsan, contaminating underground water systems in the neighborhood. By Ock Hyun-ju","base still contaminated underground ,532 milligrams per liter ,the seoul city government ,military base still contaminated ,city government said monday","['US', 'Seoul', 'Seoul', 'the Seoul Metropolitan Government', 'US', 'Noksapyeong Station']",15,"[ 0.          0.          0.         ... -0.29830623  0.78710681
  0.41097441]",임정요,Social affairs,12,2016,"lot higher than sewage laws ,higher than sewage laws allow ,higher than sewage laws ,seoul city government said monday ,noksapyeong station was 532 milligrams","['US', 'Seoul', 'Seoul', 'the Seoul Metropolitan Government', 'US', 'Noksapyeong Station', 'Namyeong Station', 'Noksapyeong Station', 'Seoul', 'Pyeongtaek', 'Gyeonggi Province', 'Seoul', 'Yongsan', 'US', 'the Environment Ministry', 'Yongsan', 'the Status of Forces Agreement', 'Korea', 'US', 'US', 'SOFA', 'US', 'US', 'US', 'korean', 'korean', 'korean', 'the US Army', 'US', 'Army Command', 'Seoul', 'the US', 'Yongsan', 'Ock Hyun - ju']",8,"[ 0.          0.          0.         ... -0.29830623  0.78710681
  0.41097441]"
4,4,No response from N.K. on S. Korea's offer to send rescued sailors back home,"North Korea has yet to respond to South Korea's offer to repatriate eight fishermen who were rescued earlier this week while drifting in waters off the South's east coast, Seoul officials said Friday.The Ministry of Unification has notified North Korea of its plan to send them back next week through a loudspeaker at the truce village of Panmunjom. The salvaged sailors all expressed their desire to go home.""There has ...","North Korea has yet to respond to South Korea's offer to repatriate eight fishermen who were rescued earlier this week while drifting in waters off the South's east coast, Seoul officials said Friday.The Ministry of Unification has notified North Korea of its plan to send them back next week through a loudspeaker at the truce village of Panmunjom. The salvaged sailors all expressed their desire to go home.""There has been no response from North Korea,"" Jeong Joon-hee, ministry spokesman, told a regular press briefing. ""But as mentioned in the notice, we are planning to repatriate them at sea on Monday morning.""The spokesman added that if a North Korean ship does not appear, the government plans to come up with other ways to repatriate them, including the use of a land route.South Korea usually sends back North Korean sailors across the de facto inter-Korean maritime border, known as the Northern Limit Line, when they want to return.The ministry said that the fishermen were drifting on three vessels for more than two months after presumably colliding with Chinese vessels in the East Sea.Seoul is using loudspeakers to contact North Korea as Pyongyang cut off the two main communication channels with South Korea in response to Seoul's decision to shut down the jointly run Kaesong Industrial Complex in February.","repatriate eight fishermen who ,to repatriate eight fishermen ,repatriate eight fishermen ,seoul officials said friday ,rescued sailors back home","['North Korea', ""South Korea 's"", 'Seoul', 'the Ministry of Unification', 'North Korea', 'Panmunjom']",15,"[ 1.          0.          0.         ... -0.31142122  0.44022575
  0.07883015]",KH디지털2,North Korea,12,2016,"to repatriate eight fishermen who ,offer to repatriate eight fishermen ,repatriate eight fishermen who ,to repatriate eight fishermen ,repatriate eight fishermen who were","['North Korea', ""South Korea 's"", 'Seoul', 'the Ministry of Unification', 'North Korea', 'Panmunjom', 'North Korea', 'Jeong Joon - hee', 'north korean', 'South Korea', 'north korean', 'inter - korean', 'the Northern Limit Line', 'chinese', 'Seoul', 'North Korea', 'Pyongyang', 'South Korea', 'Seoul', 'Kaesong Industrial Complex']",19,"[ 1.          0.          0.         ... -0.31142122  0.44022575
  0.07883015]"
5,5,S. Korea rescues 8 N. Korean sailors,"South Korea's Navy and Coast Guard rescued three North Korean fishing boats drifting in waters off its east coast early this week, a government source said Thursday.The vessels carrying eight North Korean sailors were found to be drifting in South Korea's exclusive economic zone on Sunday and Monday, according to the source.""All fishermen expressed a willingness to return home,"" the source said. ""We are seeking ways ...","South Korea's Navy and Coast Guard rescued three North Korean fishing boats drifting in waters off its east coast early this week, a government source said Thursday.The vessels carrying eight North Korean sailors were found to be drifting in South Korea's exclusive economic zone on Sunday and Monday, according to the source.""All fishermen expressed a willingness to return home,"" the source said. ""We are seeking ways to contact North Korea to repatriate them to the North.""They were known to be drifting for about two months on broken vessels without enough water and food, and some fishermen may have died of hunger, according to the source.North Korea has no communication channels with South Korea as it cut them off in response to Seoul's Feb. 10 decision to shut down a joint industrial complex in the North's border city of Kaesong following Pyongyang's nuclear and missile tests early this year.South Korea usually sends back North Korean sailors across the de facto inter-Korean maritime border, known as the Northern Limit Line, when they want to return.","three north korean fishing ,coast guard rescued three ,korean fishing boats drifting ,rescued three north korean ,north korean fishing boats","[""South Korea 's"", 'Navy and Coast Guard', 'north korean', 'north korean', ""South Korea 's""]",15,"[ 2.          0.          0.         ... -0.25763243  0.20445476
  0.08825183]",KH디지털2,North Korea,12,2016,"rescued three north korean fishing ,three north korean fishing boats ,three north korean fishing ,north korean fishing boats drifting ,guard rescued three north korean","[""South Korea 's"", 'Navy and Coast Guard', 'north korean', 'north korean', ""South Korea 's"", 'North Korea', 'North Korea', 'South Korea', 'Seoul', 'Kaesong', 'Pyongyang', 'South Korea', 'north korean', 'inter - korean', 'the Northern Limit Line']",19,"[ 2.          0.          0.         ... -0.25763243  0.20445476
  0.08825183]"
6,6,Parliament hearing focuses on Park's alleged inaction during ferry disaster,"South Korean lawmakers grilled former presidential officials and medical experts on the fourth day of a parliamentary corruption hearing as they dug into the alleged inaction of President Park Geun-hye at the time of a deadly ferry disaster in 2014.The presidential office argued that Park was updated with written reports on April 16, 2014, when the Sewol ferry sunk, killing more than 300, mostly high school students....","South Korean lawmakers grilled former presidential officials and medical experts on the fourth day of a parliamentary corruption hearing as they dug into the alleged inaction of President Park Geun-hye at the time of a deadly ferry disaster in 2014.The presidential office argued that Park was updated with written reports on April 16, 2014, when the Sewol ferry sunk, killing more than 300, mostly high school students.  But it has yet to clarify what exactly the president was doing, failing to squelch rumors that she received medical treatments, placenta injections or hair services during the critical hours.During the hearing, opposition lawmakers came up with fresh materials to back up the allegations, which witnesses continued to deny.Rep. Kim Han-jung of the main opposition Democratic Party said Park is suspected of receiving injections, unveiling photos before and after the ferry tragedy. One photo taken in May 2014 showed Park had bruises on her face.Another lawmaker from the party claimed such injections were given even on the day of the sinking.Medical doctors close to the president and her confidante Choi Soon-sil, a key suspect in the scandal, denied they carried out such operations on the day.The witnesses present at the session included Kim Young-jae andCha Kwang-yul, who run hospitals regularly visited by Choi. Kim said the bruises seemed to be made from shots, but that hewas not responsible for them. He said he was tending to his ownprivate matter during the so-called missing seven hours, ruling outthe possibility that he provided treatments to the president onthat day.Kim Young-jae, however, said he did visit the presidentialoffice on several occasions to provide Park with skin treatments.He added former presidential doctor Lee Byung-seok introduced himto Choi.Shin Bo-ra, who formerly served as a nurse officer at thePresidential Security Service, told the committee that she was notaware of the bruises. Shin also said she only delivered mouthwashand eye drops to the president on the day of the sinking.Park was impeached last week by the National Assembly. Theopposition parties cited her failure to fulfill her constitutionalduty as president to protect the lives of the people as a majorreason for the impeachment.Of the 16 summoned figures who are presumed to hold keys to thetruth about ""the missing seven hours,"" 13 appeared before thespecial committee. Three key figures, including nurse officer ChoYeo-ok, did not show up, citing personal reasons. Cho, who currently resides in the United States, is likely toappear at the National Assembly next week, the defense ministrysaid. The panel issued orders of accompaniment for the remaining twowitnesses, both presidential officials, who are believed to be wellaware of the schedules of both Park and Choi. The order is issuedto force a suspect or witness to appear at a hearing when he or sherefuses to attend without a justifiable reason. One of the major targets during the session was Kim Sang-man,who worked as the medical advisor to the president. He was earlier investigated by the prosecutors for prescribingplacenta injections for Park under Choi's name. The former advisoralso admitted to giving medical treatments to Park even beforebeing designated as the medical advisor.The former medical advisor, however, said he did not go to thepresidential office on the day of the sinking.Kim Sang-man added Choi asked him to issue her a prescriptionto counter panic disorders before the confidante returned home fromGermany for investigation. The committee said the request was madein an apparent bid to avoid the prosecutors' probe.The committee said it will conduct an on-site investigationinto the presidential security office on Friday.The presidential office, however, rejected the plan, citingconcerns about the possible leak of confidential information.During the two previous sessions last week, the parliamentcommittee questioned business tycoons and Park's confidante ChoiSoon-sil's key acquaintances.The committee will hold a fourth inquiry session on Thursdayfocusing on Choi's daughter Chung Yoo-ra. The former member of thenational equestrian team was accused of receiving unlawful favorsfrom her high school and university under her mother's influence. Chung Yun-hoi, Park's former secretary and ex-husband of Choi,was also summoned for questioning, although he did not yet expressan intention to show up for the session.","disaster south korean lawmakers ,ferry disaster in 2014 ,lawmakers grilled former presidential ,day of parliamentary corruption ,sewol ferry sunk killing","['south korean', 'Park Geun', 'Park']",15,"[ 0.          0.          0.         ... -0.23610602  0.25066051
  0.28424668]",KH디지털2,Politics,12,2016,"fourth day of parliamentary corruption ,korean lawmakers grilled former presidential ,deadly ferry disaster in 2014 ,the sewol ferry sunk killing ,day of parliamentary corruption hearing","['south korean', 'Park Geun', 'Park', 'Kim Han - jung', 'Democratic Party', 'Park', 'Park', 'Kim Young - jae', 'Kwang - yul', 'Choi', 'Kim', 'Kim Young - jae', 'Park', 'Lee Byung -', 'Choi', 'Shin Bo - ra', 'thePresidential Security Service', 'Shin', 'the National Assembly', 'Cho', 'the United States', 'the National Assembly', 'Park', 'Choi', 'Kim Sang - man', 'Park', 'Choi', 'Park', 'Kim Sang - man', 'Choi', 'Park', 'Choi', 'Chung Yoo - ra', 'Chung Yun - hoi', 'Park', 'Choi']",10,"[ 0.          0.          0.         ... -0.23610602  0.25066051
  0.28424668]"
7,7,Chung Yoo-ra’s high school diploma cancelled,"Seoul’s education office said Monday that it would cancel the high school credentials of Chung Yoo-ra, the daughter of President Park Geun-hye’s confidante Choi Soon-sil, over revelations the school gave her special treatment in attendance and grading. After an inspection into Sunhwa Art School and Chungdam High School, the Seoul Metropolitan Office of Education said it would ask the prosecution to launch an invest...","Seoul’s education office said Monday that it would cancel the high school credentials of Chung Yoo-ra, the daughter of President Park Geun-hye’s confidante Choi Soon-sil, over revelations the school gave her special treatment in attendance and grading. After an inspection into Sunhwa Art School and Chungdam High School, the Seoul Metropolitan Office of Education said it would ask the prosecution to launch an investigation into Chung, her mother and 10 faculty members involved in the scandal.Chung Yoo-ra “We are facing an unprecedented level of shameful irregularities in the education sector by Choi Soon-sil,” said Cho Hee-yeon, chief of the education office. “We will do our best to improve the system to correct the irregularities and prevent a recurrence of such wrongdoings.”The 19-year-old dressage rider Chung is currently in Germany. It is not yet known when she will be brought in for questioning. According to the ministry’s findings, Chung was absent from the school for 141 days of her senior year, but was still marked present, with the excuse that she was engaged in training or competition, upon official documents issued by the Korea Equestrian Federation. However, of the 141 days she was absent, for 105 of them she attended neither training nor competition. Under the current school act, a student is required to attend at least 129 of 193 days to graduate from middle and high school. The education office said it would also revise her attendance and academic records and rescind awards she won during her school years. The move came after Ewha Womans University announced Friday that it would expel Chung and ban her re-admission to the school permanently over a series of special treatment given to her, from the admission procedure to academic records.With her admission into Ewha Womans University and high school graduation canceled, she would end up with just a middle school diploma. Despite irregularities found during her middle school years, her graduation from Sunhwa Art School cannot be revoked because it is mandatory in South Korea for the government to offer middle school education, the education office said. Authorities also plan to tighten monitoring on attendance and academic records of student athletes and strengthen restrictions on the absences of student athletes. From now on, student athletes will not be allowed to be absent from more than a third of classes. When they participate in long-term training, they should notify not only their school, but also the education office, in advance.Chung’s mother Choi, who holds no government post, is accused of meddling in state affairs, coercing donations from conglomerates and peddling influence in the education and sports sectors to get her daughter special treatment through her ties to the embattled president.The inspection found she had offered kickbacks to teachers, verbally abused Chung’s teachers and threatened to have them fired. At the time, she was the wife of Jeong Yoon-hoe, who was then a presidential aide.By Ock Hyun-ju","school diploma cancelled seoul ,diploma cancelled seoul education ,high school diploma cancelled ,cancelled seoul education office ,cancelled seoul education","['Seoul', 'Chung Yoo - ra', 'Park Geun', 'Sunhwa Art School', 'Chungdam High School', 'the Seoul Metropolitan Office of Education']",15,"[ 0.          0.          0.         ... -0.34581834  0.03017593
  0.54680759]",옥현주,Social affairs,12,2016,"high school graduation canceled she ,school graduation canceled she ,high school graduation canceled ,school graduation canceled she would ,and high school graduation canceled","['Seoul', 'Chung Yoo - ra', 'Park Geun', 'Sunhwa Art School', 'Chungdam High School', 'the Seoul Metropolitan Office of Education', 'Chung', 'Chung Yoo - ra', 'Choi Soon - sil', 'Cho Hee - yeon', 'Chung', 'Germany', 'Chung', 'the Korea Equestrian Federation', 'Ewha Womans University', 'Chung', 'Ewha Womans University', 'Sunhwa Art School', 'South Korea', 'Chung ’s', 'Choi', 'Chung ’s', 'Jeong Yoon - hoe', 'Ock Hyun - ju']",18,"[ 0.          0.          0.         ... -0.34581834  0.03017593
  0.54680759]"
8,8,"N. Korean escapees, Hwacheon residents get together for kimjang event","North Korean escapees at the Hanawon resettlement support center will get together with local residents to make kimchi, the unification ministry said Sunday.It said the kimjang event to be held on Monday in Hwacheon, 118km northeast of Seoul in Gangwon Province, with be attended by North Korean defectors at Hanawon, local residents and unification ministry officials.Kimjang is a community-based practice of making and...","North Korean escapees at the Hanawon resettlement support center will get together with local residents to make kimchi, the unification ministry said Sunday.It said the kimjang event to be held on Monday in Hwacheon, 118km northeast of Seoul in Gangwon Province, with be attended by North Korean defectors at Hanawon, local residents and unification ministry officials.Kimjang is a community-based practice of making and sharing kimchi ahead of the winter months. Kimchi is a fermented vegetable dish that is eaten with almost all Korean meals and in the past was an important way for people to consume vegetables all year round.The 500 heads of cabbage to be made into kimchi at Hanawon will be shared with some 40 socially disadvantaged households in Hwacheon and other social institutions in the region.""Through the making of kimchi, the North Korean escapees and local residents can build bonds and a sense of unity that will greatly improve overall social perception of those who escaped the repressive regime,"" a unification ministry official said.He said such communal activities can help escapees feel an affinity with locals that can help their assimilation process.""This is important especially since the number of North Koreans who have escaped the North has exceeded the 30,000 mark,"" the official said.South Korea has been trying to help defectors resettle despite certain social prejudices concerning North Koreans. Recently Seoul said they will open more public sector jobs to escapees and provide them with customized training so they can become productive members of society.","korean escapees hwacheon residents ,monday in hwacheon 118km ,korean escapees at the ,korean defectors at hanawon ,together for kimjang event","['north korean', 'Hanawon', 'Hwacheon', 'Seoul', 'Gangwon Province', 'north korean', 'Hanawon', 'Kimjang']",15,"[ 0.          0.          0.         ... -0.22628856  0.52223563
  0.24166799]",임정요,Social affairs,12,2016,"to consume vegetables all year ,korean defectors at hanawon local ,held on monday in hwacheon ,local residents to make kimchi ,with almost all korean meals","['north korean', 'Hanawon', 'Hwacheon', 'Seoul', 'Gangwon Province', 'north korean', 'Hanawon', 'Kimjang', 'Kimchi', 'korean', 'Hanawon', 'Hwacheon', 'north korean', 'North Koreans', 'South Korea', 'North Koreans', 'Seoul']",5,"[ 0.          0.          0.         ... -0.22628856  0.52223563
  0.24166799]"
9,9,NK leader observes artillery drill targeting S. Korea,"North Korean leader Kim Jong-un observed an artillery drill that simulated striking military targets in South Korea, Pyongyang's media said Friday, as the UN Security Council adopted another sanctions resolution.On Thursday, Kim guided the exercise of his front-line units, which were tasked with striking South Korean islands south of the inter-Korean sea border in the Yellow Sea, according to the Korean Central News...","North Korean leader Kim Jong-un observed an artillery drill that simulated striking military targets in South Korea, Pyongyang's media said Friday, as the UN Security Council adopted another sanctions resolution.On Thursday, Kim guided the exercise of his front-line units, which were tasked with striking South Korean islands south of the inter-Korean sea border in the Yellow Sea, according to the Korean Central News Agency.The exercise was timed with the UNSC's imposition of sanctions to punish North Korea for its September nuclear test.The UNSC decided Wednesday to slap a significant cap on Pyongyang's exports of coal and apply other restrictions on the reclusive state in a bid to cut off the main source of hard currency. Cutting the inflow of money will make it harder for Pyongyang to pursue its nuclear and ballistic missile programs.In an apparent protest against the U.N. move, the North's leader said that ""nobody and nothing"" could survive the North Korean military's strikes.""If a war breaks out, such a deadly strike should be inflicted upon the South Korean forces to completely break their will of counteraction at the start and make a clean sweep of them,"" Kim was quoted as saying by the KCNA.The report said that the artillery drill was carried out on the first day of North Korea's combat and political training for 2017.It is part of the military's winter training program, which usually runs from early December until April in the following year.Kim said that the year 2017 is ""of significance"" as it marks the 105th birth anniversary of late founder Kim Il-sung and the 75th birth anniversary of former leader Kim Jong-il, late father of Kim Jong-un. The year also marks the 85th founding anniversary of the Korean People's Army.Seoul's unification ministry has said that North Korea is fully prepared to carry out more nuclear and missile provocations at any time.Pyongyang is taking a wait-and-see mode to assess policy directions under way in the United States after Donald Trump won last month's presidential race. But experts said that the North could make provocative acts around its key anniversaries in December to boost its internal solidarity.Dec. 17 marked the fifth anniversary of the death of Kim Jong-il, and the country's incumbent leader will also mark the fifth anniversary of him assuming the supreme commandership of the military on Dec. 30.","artillery drill targeting korea ,pyongyang media said friday ,drill targeting korea north ,drill targeting korea ,south korea pyongyang media","['north korean', 'Kim Jong - un', 'South Korea', 'Pyongyang', 'the UN Security Council', 'Kim', 'south korean', 'inter - korean', 'the Korean Central News']",15,"[ 1.          0.          0.         ... -0.5715189   0.6849075
 -0.21521427]",KH디지털2,North Korea,12,2016,"another sanctions resolution on thursday ,korea for its september nuclear ,korea pyongyang media said friday ,last month presidential race ,sanctions to punish north korea","['north korean', 'Kim Jong - un', 'South Korea', 'Pyongyang', 'the UN Security Council', 'Kim', 'south korean', 'inter - korean', 'the Korean Central News Agency', 'UNSC', 'North Korea', 'UNSC', 'Pyongyang', 'Pyongyang', 'U.N.', 'north korean', 'south korean', 'Kim', ""North Korea 's"", 'Kim', 'Kim Il - sing', 'Kim Jong - il', 'Kim Jong - un', ""the Korean People 's Army"", 'Seoul', 'North Korea', 'Pyongyang', 'the United States', 'Donald Trump', 'Kim Jong - il']",5,"[ 1.          0.          0.         ... -0.5715189   0.6849075
 -0.21521427]"
