,Unnamed: 0,title,description,body,keyword,ne,cluster,vector
0,0,English Instinct Language Institute,"The English Instinct Language Institute has emerged as a provider of tailor-made solutions to help middle and high school students master the language. The institute, located in Daechidong, southern Seoul, runs programs specifically designed for Korea’s university admission exam, school records and the English proficiency tests TEPS and TOEFL. It attracts students from not only Seoul and Gyeonggi Province, but also ...","The English Instinct Language Institute has emerged as a provider of tailor-made solutions to help middle and high school students master the language. The institute, located in Daechidong, southern Seoul, runs programs specifically designed for Korea’s university admission exam, school records and the English proficiency tests TEPS and TOEFL. It attracts students from not only Seoul and Gyeonggi Province, but also southern parts of the country, especially during the weekends and school vacations. Since opening four years ago, every year the institute has helped more than 200 students from Seoul Science High School with the school curriculum and another 150 students of Daewon International Middle School. Other students include those who currently attend Hankuk Academy of Foreign Studies, Daejeon Science High School, Hansung Science High School, Sejong Science High School, Young Hoon International Middle School and other prestigious schools around Seoul. “Korean students are really busy, so in order for them to not waste time, I aim to focus on teaching what is truly necessary accurately, producing maximum effect within the given time,” the institute’s owner Jeon Dae-gyum said. “The key is custom-tailored English learning and my writing and research staff.”The institute crafts teaching materials targeting each top school in Gangnam and other regions. It also keeps records of the schools’ regular tests and the yearly college admission exam to study patterns. “The road to the top hinges on how you manage time,” Jeon said. “While minimizing the time  to study English, you should invest in other subjects and boost the effect.”","200 students from seoul science ,school vacations since opening four ,200 students from seoul ,than 200 students from seoul ,each top school in gangnam","['Daechidong', 'Seoul', 'Korea', 'english', 'TOEFL', 'Seoul', 'Gyeonggi Province', 'Seoul Science High School', 'Daewon International Middle School', 'Hankuk Academy of Foreign Studies', 'Daejeon Science High School', 'Seoul', 'korean', 'Jeon Dae - gyum', 'Gangnam', 'Jeon']",5,"[ 1.          3.          1.         ... -0.40167111  0.57949066
  0.46662793]"
1,1,Relocation plan of USFK bases to Pyeongtaek extended to 2018,"The complete relocation of US Army bases to Pyeongtaek has been pushed back by two years to the end of 2018, Gyeonggi Province and Pyeongtaek City said Sunday.The original plan, which started on Jan. 24, 2005, was to finish the relocation at the end of this year. The US Forces Korea headquarters and the Eighth United States Army, both in Yongsan, central Seoul, and the 2nd Infantry Division in northern Gyeonggi Provi...","The complete relocation of US Army bases to Pyeongtaek has been pushed back by two years to the end of 2018, Gyeonggi Province and Pyeongtaek City said Sunday.The original plan, which started on Jan. 24, 2005, was to finish the relocation at the end of this year. The US Forces Korea headquarters and the Eighth United States Army, both in Yongsan, central Seoul, and the 2nd Infantry Division in northern Gyeonggi Province, are subject to move to Camp Humphreys, a US military garrison in the town of Pyeongtaek, 70 kilometers south of Seoul. ""The construction has reached 93 percent of completion as of last month and the USFK headquarters and the Eighth Army are scheduled to move in around June-August as planned. But we've decided to extend the project by two more years to transfer all the facilities more smoothly,"" a Defense Ministry official said.A person close to the construction of the relocation site in Pyeongtaek said some of the building construction was being delayed because of the sheer size of the project, which involves building more than 900 buildings and city infrastructure, such as roads and a sewage system. The person added some of the army bases that are supposed to move delayed their plans as well due to ""various situations.""When the relocation is completed, the total number of people who live in Camp Humphreys, including US soldiers, their family members and Korean soldiers, is said to reach 33,000 by 2018, from 13,000 this year. By 2020, it is expected to jump to 42,000.","complete relocation of us army ,to move in around june ,and pyeongtaek city said sunday ,the end of 2018 gyeonggi ,said sunday the original plan","['US Army', 'Pyeongtaek', 'Gyeonggi Province', 'Pyeongtaek City', 'the US Forces Korea', 'the Eighth United States Army', 'Yongsan', 'Seoul', 'the 2nd Infantry Division', 'Gyeonggi Province', 'Camp Humphreys', 'US', 'Pyeongtaek', 'Seoul', 'the Eighth Army', 'Defense Ministry', 'Pyeongtaek', 'Camp Humphreys', 'US', 'korean']",13,"[ 0.          2.          0.         ... -0.36916891  0.54052269
  0.34242496]"
2,2,N. Korea in process of developing long-endurance aerial drone: gov't,"North Korea is in the process of developing a long-endurance aerial drone, the government said Sunday.The unmanned aerial vehicle (UAV) that is undergoing flight testing is larger than those currently in service in the North, an official source said. Last week the North's Chosun Central TV revealed that a new type of UAV is under development.The media outlet did not provide clear images of the drone but claimed it ha...","North Korea is in the process of developing a long-endurance aerial drone, the government said Sunday.The unmanned aerial vehicle  that is undergoing flight testing is larger than those currently in service in the North, an official source said. Last week the North's Chosun Central TV revealed that a new type of UAV is under development.The media outlet did not provide clear images of the drone but claimed it had real-time observation and tracking capabilities. It also said the machine can be used to check the atmosphere and detect forest fires.""The North is building larger drones with greater range and with the capability to be flown remotely by flight controllers,"" an official from Seoul's defense ministry said. He declined to go into detail but said Seoul has detected numerous test flights by such aerial vehicles since early this year. South Korea estimates that the North has some 300 observation drones and around 10 machines capable of conducting attacks.Local military experts also said that based on the information provided, the North may be upgrading drones it initially brought in from China and the Soviet Union in the past by making them bigger and more useful in terms of range and capabilities.""The North clearly seems to be interested in building its own UAW to replace the old imported machines and copies of these drones that have crashed in South Korean territory in the past,"" a Korea Defense and Security Forum source said.","north is building larger drones ,developing long endurance aerial drone ,is building larger drones with ,north may be upgrading drones ,building larger drones with greater","['North Korea', 'UAV', 'Seoul', 'Seoul', 'South Korea', 'China', 'the Soviet Union', 'North', 'UAW', 'south korean', 'a Korea Defense and Security Forum']",2,"[ 0.          2.          0.         ... -0.58894986  0.48579544
  0.14824644]"
3,3,F-15K pilot named Air Force's Top Gun,"A pilot flying the F-15K fighter jet has been tapped as the South Korean Air Force's Top Gun this year by displaying stellar performance at the air-to-ground strike competition during the annual aerial shooting championships.Maj. Kim Hak-seon, 36, accumulated 995 out of 1,000 points in the 2016 Boramae Air Shooting Competition held from Oct. 4-19, the Air Force said in a statement.Top Gun is one of the most coveted t...","A pilot flying the F-15K fighter jet has been tapped as the South Korean Air Force's Top Gun this year by displaying stellar performance at the air-to-ground strike competition during the annual aerial shooting championships.Maj. Kim Hak-seon, 36, accumulated 995 out of 1,000 points in the 2016 Boramae Air Shooting Competition held from Oct. 4-19, the Air Force said in a statement.Top Gun is one of the most coveted titles in the country's Air Force and a mark of excellence.   Maj. Kim Hak-seon, the Top Gun ""If a real conflict breaks out, I will never draw back and do my utmost to beat the enemy without fail,"" he said in the statement.He edged past others in hitting a target with a diameter of less than 4 meters placed on the ground while his jet was flying at an altitude of around 6 kilometers. He also distinguished himself in infiltrating enemy airspace to drop bombs while also responding quickly to an enemy fighter, the Air Force said. The pilot attended the competition after achieving more than 1,800 flight hours, of which 1,300 were on the F-15K, it said.He plans to donate the prize money of 1.5 million won  to an Air Force foundation set up to help bereaved children with a parent that died for the country as a military pilot.","annual aerial shooting championships maj ,annual aerial shooting championships ,aerial shooting championships maj kim ,the annual aerial shooting championships ,aerial shooting championships maj","['Kim Hak - seon', 'the Air Force', 'Air Force', 'Kim Hak - seon', 'the Air Force', 'Air Force']",18,"[ 0.          0.          0.         ... -0.09154744  0.28927749
  0.42471713]"
4,4,Old Haebangchon market seeks change through urban revitalization,"Located at the foot of Namsan, Shinheung market was once the center of the local knitwear industry in the 1960s. It had a vibrant and festive market atmosphere, and attracted people from adjacent towns. Over 20,000 people from across the nation flocked to the market looking for jobs up to the 1990s.But the advent of shopping malls and the decline of the knitwear industry in the face of cheap Chinese products in the y...","Located at the foot of Namsan, Shinheung market was once the center of the local knitwear industry in the 1960s. It had a vibrant and festive market atmosphere, and attracted people from adjacent towns. Over 20,000 people from across the nation flocked to the market looking for jobs up to the 1990s.But the advent of shopping malls and the decline of the knitwear industry in the face of cheap Chinese products in the years that followed spelled doom for the old market located in the upper part of Haebangchon, Seoul.  These days, there are just three to four knitwear shops left. The number of residents in the area has also fallen to 12,000 people, with at least 15 percent of them aged over 65. “The number of people wanting to rent a place to open a business  went down as its visitors drastically decreased. So we tried to renovate shops into houses so people could live here at a cheap price,” said 74-year-old Park Il-young, who has headed an association of business owners at Shinheung market for over a decade. The main entrance of the Shinheung market in Haebangchon, Yongsan-gu in central seoul “Businesses here have long been in trouble, I used to hardly believe that the market would be revived,” he said, adding that 43 other members of the association also held the same view until two years ago when the city government came up with the city revitalization project.In 2014, the Seoul Metropolitan Government selected Shinheung market as one of eight urban revitalization projects, including Seongsu-dong in Seongdong-gu and Changshin-dong in Jongno-gu. A project was initiated to transform the market into an art street for textile workers and young business owners.The Seoul Metropolitan Government said that the area is being promoted by art workshops and revitalized by young businesspeople and artists. It said that the main goal of the project is to fully utilize the characteristics of Shinheung market and harmoniously unify residents and visitors.“We will open an art market where residents’ life and art can coexist to improve the general environment and atmosphere of Shinheung market. We are also trying to prevent the gentrification phenomenon here, as gentrification is a growing concern among residents of other parts of Seoul,” said a SMG official. In a bid to deter the displacement of poorer communities, increases in rent and property values, and changes in the district’s character and culture, the SMG earlier this month signed an agreement with 44 business owners at Shinheung market to freeze rental fees there for the next six years. Through this measure, young artists or studio owners would be able to settle in the area with less burden and support revitalization of the town. Cafe Orang Orang, located in the Shinheung market in Haebangchon, shows a minimal exterior, which blends in with the atmosphere of the old traditional market.“I found Shinheung market an attractive place to open a cafe, not only due to the cheap rent, but also the exotic atmosphere that the old traditional market gives. The building was vacant for four years before I moved in, but I tried my best to leave the building as it is, to keep its unique characteristic,” said Ahn Sung-hyun, owner of the coffee shop Orang Orang. Seoul City is pouring 10 billion won  over the next five years to revitalize the town, with the help of the Ministry of Land, Infrastructure and Transport. From refurbishing old slate ceilings to installing more light stands inside the market to brighten up the place, an urban revitalization project task force has been discussing ways to revive the market with residents, following the first meeting that kicked off in March last year. But city officials say that refurbishment is not the main objective of the revitalization.“We can refurbish old buildings for now. But what happens after this project ends in five years? We are helping residents to be able to revive the town with constant talks and cooperation such as through ideas of creating town rules or installing a common lounge for residents. We are trying to lay a foundation for them to coexist from now,” said Kim Dae-woo, an official from Yongsan-gu Office’s city revitalization division.Currently, a total of 583 members, including tenants, foreign residents, students and shop owners are part of a residents association. “I personally believe strong bonding between residents will initiate people to help revive the area, while the young generation can give fresh ideas to promoting Haebangchon’s Shinheung market,” said Park Ki-dong, who runs a leather crafts studio in Haebangchon. “When residents gather ideas to come up with plans to revive the culture and the atmosphere of the town, there will be a fruitful outcome for this urban revitalization project. It is something like the Saemaeul Movement, which is focused on creating a village community,” said another resident Son Haeng-jo.This year, residents and artists who have studios in Haebangchon hosted the 11th Haebangchon Festival. They not only sold their art projects but helped old residents to sell Korean traditional food such as gochujang, or red pepper paste. But opinions are still split among some residents over the city-led urban revitalization project.According to a Yongsan-gu official who declined to be named, struggles remain between residents and tenants over property value. “There is always opposition when discussion unfolds. Some old residents would rather have the city government reconstruct the whole town, instead of revitalization. Some also did not really like the idea of the rent fee freeze, because they wanted to sell property in the area at a high price and leave this old town,” said him.“Haebangchon is a geographically difficult place to go under reconstruction. But many old residents seem to still have a lingering wish to have their old town reconstructed with clean buildings,” he added. By Kim Da-sol","old residents to sell korean ,four knitwear shops left the ,shopping malls and the decline ,city is pouring 10 billion ,seoul businesses here have long","['Namsan', 'Shinheung', 'chinese', 'Haebangchon', 'Seoul', 'Park Il - young', 'Shinheung', 'Haebangchon', 'Yongsan - gu', 'the Seoul Metropolitan Government', 'Shinheung', 'Seongsu - dong', 'Seongdong - gu', 'Changshin - dong', 'the Seoul Metropolitan Government', 'Shinheung', 'Shinheung', 'Seoul', 'SMG', 'SMG', 'Haebangchon', 'Shinheung', 'Ahn Sung - hyun', 'Orang Orang', 'Seoul City', 'the Ministry of Land , Infrastructure and Transport', 'Kim Dae - woo', 'Yongsan - gu', 'Haebangchon ’s Shinheung', 'Park Ki - dong', 'Haebangchon', 'Son Haeng - jo', 'Haebangchon', 'korean', 'Yongsan', 'Kim Da - sol']",2,"[ 0.          2.          0.         ... -0.64087242  0.68166536
 -0.42083731]"
5,5,Japanese Embassy to celebrate emperor's birthday in Seoul,"The Japanese Embassy in Seoul will host an annual celebration of Emperor Akihito's birthday next month, a diplomatic source said Sunday.The source said the embassy will hold the event at a Seoul hotel on Dec. 8, and has extended invitations to South Korean political and business leaders.The emperor's birthday, Dec. 23, is a national holiday in Japan. Each December, Japanese diplomatic missions celebrate the occasion ...","The Japanese Embassy in Seoul will host an annual celebration of Emperor Akihito's birthday next month, a diplomatic source said Sunday.The source said the embassy will hold the event at a Seoul hotel on Dec. 8, and has extended invitations to South Korean political and business leaders.The emperor's birthday, Dec. 23, is a national holiday in Japan. Each December, Japanese diplomatic missions celebrate the occasion with representatives of their host countries on hand.Emperor Akihito will turn 83. In August, he discussed his declining health in a televised address, hinting at abdicating in favor of his eldest son, Crown Prince Naruhito.Last December in South Korea, about 600 diplomats and business figures attended the celebration. Some civic activists were gathered around the party's venue and called on Japanese Prime Minister Shinzo Abe to step down, though their demonstration didn't lead to any clash.","at seoul hotel on dec ,december japanese diplomatic missions celebrate ,akihito birthday next month diplomatic ,seoul will host an annual ,japan each december japanese diplomatic","['the Japanese Embassy', 'Seoul', 'Akihito', 'Seoul', 'south korean', 'Japan', 'japanese', 'Akihito', 'Crown Prince Naruhito', 'South Korea', 'japanese', 'Shinzo Abe']",13,"[ 0.          2.          0.         ... -0.5969916   0.35790291
  0.22357313]"
6,6,Pyongyang sends out another encrypted numbers broadcast,"North Korea's state radio station on Friday broadcast a string of mysterious numbers, believed to be a coded message to its agents operating in South Korea. Radio Pyongyang started to read a series of book pages and numbers about an hour after midnight (Seoul time). The content was the exact same as that broadcast on Nov. 11.The latest broadcast, the fourth this month, came as Pyongyang is stepping up propaganda agai...","North Korea's state radio station on Friday broadcast a string of mysterious numbers, believed to be a coded message to its agents operating in South Korea. Radio Pyongyang started to read a series of book pages and numbers about an hour after midnight . The content was the exact same as that broadcast on Nov. 11.The latest broadcast, the fourth this month, came as Pyongyang is stepping up propaganda against Seoul over a corruption scandal involving President Park Geun-hye and her close confidante. The influence-peddling scandal that broke out in late October has paralyzed the government and sparked calls for Park to step down. North Korea has sent out a total of 15 encrypted numbers broadcasts since it resumed the Cold War-era means of communication with its overseas secret agents on June 24. The last was conducted on Nov. 20. Broadcasts of mysterious numbers are considered a kind of book cipher that has been used by North Korea to give missions to spies operating in South Korea. Spies could decode the numbers to get orders by using a reference book, although many intelligence officials believe this form of sending orders to be outdated. It is also believed to be some sort of psychological warfare aimed at sparking internal discord within South Korea. Pyongyang had halted such broadcasts in 2000, when the two Koreas held their first historic summit.","seoul over corruption scandal involving ,seoul over corruption scandal ,over corruption scandal involving president ,corruption scandal involving president park ,against seoul over corruption scandal","[""North Korea 's"", 'South Korea', 'Radio Pyongyang', 'Pyongyang', 'Seoul', 'Park Geun', 'North Korea', 'North Korea', 'South Korea', 'South Korea', 'Pyongyang', 'Koreas']",5,"[ 0.          1.          0.         ... -0.20378213  0.33333382
  0.20840821]"
7,7,Number of travelers to Korea hits record high in Jan-Oct,"The number of foreigners who visited South Korea in the first 10 months of this year jumped 33.1 percent from a year ago, breaking the previous record high in 2014, the state-run tourism agency said Monday. A total of 14.59 million foreigners visited the nation in the January-October period, already outnumbering the annual record of 14.2 million in 2014, the Korea Tourism Organization said. The number of incoming Chi...","The number of foreigners who visited South Korea in the first 10 months of this year jumped 33.1 percent from a year ago, breaking the previous record high in 2014, the state-run tourism agency said Monday. A total of 14.59 million foreigners visited the nation in the January-October period, already outnumbering the annual record of 14.2 million in 2014, the Korea Tourism Organization said. The number of incoming Chinese soared 40 percent on-year over the period to account for 48 percent of the total, driven by a surge in independent travelers.A Seoul city tour bus passes through downtown Seoul on Nov. 14.The number of visitors from Southeast Asian nations showed rapid growth, and the number of those from North America and Europe continued to grow this year as well, it noted. The KTO said the accumulated number of foreign visitors surpassed 15 million by mid-November, expecting to see the number soar beyond the annual goal of 16.5 million this year. Taking note of the heavy dependence on Chinese travelers, the tourism agency said it will step up efforts to diversify the tourism market with customized programs for long-distance travelers. ""We will expand the inbound travel market by developing customized programs for travelers from the Middle East and the Americas to continue the growth next year,"" Ahn Deok-soo, a tourism policy director at KTO, said.","incoming chinese soared 40 percent ,foreign visitors surpassed 15 million ,jumped 33 percent from year ,soared 40 percent on year ,chinese soared 40 percent on","['South Korea', 'the Korea Tourism Organization', 'Chinese', 'Seoul', 'Seoul', 'southeast asian', 'KTO', 'chinese', 'KTO']",6,"[ 0.          2.          0.         ... -0.5042029   0.94397295
 -0.32062653]"
8,8,NK sends out encrypted numbers broadcast,"North Korea's state radio station resumed broadcasting mysterious numbers Sunday that could be some kind of coded message to its agents that may be operating in South Korea.Radio Pyongyang, started broadcasting messages shortly after midnight (Seoul time), calling out a series of pages and numbers. This marks the third broadcast this month and comes as Pyongyang has stepped up its attacks against the Seoul government...","North Korea's state radio station resumed broadcasting mysterious numbers Sunday that could be some kind of coded message to its agents that may be operating in South Korea.Radio Pyongyang, started broadcasting messages shortly after midnight , calling out a series of pages and numbers. This marks the third broadcast this month and comes as Pyongyang has stepped up its attacks against the Seoul government over the scandal involving President Park Geun-hye's confidante.stock imageThe influence-peddling scandal that broke out in late October has paralyzed the orderly running of the government with large numbers of people demanding that Park step down. The North has been very critical of the conservative Park administration, which has maintained a hard-line stance against the communist country.The radio announcer said, "" chemistry review work to No. 21 expedition agents."" The content was the same as that transmitted in the early hours of Nov. 6.Since June 24, North Korea has sent out a total of 14 encrypted numbers broadcasts, with the last being broadcast on Nov. 11.Broadcasts of mysterious numbers are considered a kind of book cipher that was often used by North Korea to give missions to spies operating in South Korea during the Cold War era. Spies could decode numbers to get orders by using a reference book, although many intelligence officials believe this form of sending orders to be totally outdated. Many have said the broadcast may be some sort of psychological strategy aimed at sparking internal discord within South Korea. Pyongyang had suspended such broadcasts in 2000, when the two Koreas held their first historic summit.","seoul government over the scandal ,resumed broadcasting mysterious numbers sunday ,october has paralyzed the orderly ,scandal involving president park geun ,influence peddling scandal that broke","[""North Korea 's"", 'South Korea', 'Radio Pyongyang', 'Pyongyang', 'Seoul', ""Park Geun - hye 's"", 'Park', 'North Korea', 'North Korea', 'South Korea', 'South Korea', 'Pyongyang', 'Koreas']",3,"[ 0.          1.          0.         ... -0.40778345  0.64372003
  0.01790452]"
9,9,Deoksugung Stonewall Walkway to be extended,"Some 100 meters of walkway by the famous stone wall surrounding Deoksugung in Seoul will be opened to the public next August. The Seoul Metropolitan Government said earlier this week that it has begun work on the section of the walkway that is currently on the property of the British Embassy, following an agreement between Seoul City and the embassy last year.A 170-meter section of the 1.1-kilometer wall is currently...","Some 100 meters of walkway by the famous stone wall surrounding Deoksugung in Seoul will be opened to the public next August. The Seoul Metropolitan Government said earlier this week that it has begun work on the section of the walkway that is currently on the property of the British Embassy, following an agreement between Seoul City and the embassy last year.A 170-meter section of the 1.1-kilometer wall is currently off limits to pedestrians, as it is part of the British Embassy compound. After the work, 100 meters more of the Deoksugung Stone Wall Walkway will be open to the public, while the remaining 70 meters in front of the embassy’s building will remain closed for security reasons. The stonewall walkway around Deoksu Palace in Central Seoul. “ Deoksugung Stone Wall Walkway is not only historically and culturally meaningful but is expected to become a significant symbol between Seoul City and the British Embassy,” said a city official.It added that it will continue to discuss completing the circuit around the palace with the British Embassy.Deoksugung’s picturesque Stone Wall Walkway was designated by the Seoul Metropolitan Government as a must-visit walkway in 1999. It was also listed in 2006 as one of the 100 most beautiful roads in Korea by the Ministry of Land, Infrastructure and Transport.It is famous among local and foreign visitors for its serene space, with forested gardens and fountains inside the palace, as well as major historic and cultural sites in the vicinity.Deoksugung is one of Seoul’s five grand palaces built during the Joseon era . Meaning “Palace of Virtuous Longevity,” Deoksugung became a palace in 1593 when King Seonjo moved in after all of palaces in Seoul were destroyed during the Japanese invasion. It was an auxiliary palace from 1618-1897 and its boundary has been moved and altered over time. In 2014, the SMG asked the British Embassy to cooperate with the restoration of the Deoksugung Stonewall Walkway. Last year, they signed a memorandum of understanding to restore it by 2017.Earlier this year, the Seoul Metropolitan Council approved the project for restoration with 2.8 billion won  of funding. The Cultural Heritage Administration said that it will include the recovered part of the Deoksugung Stonewall Walkway in a city-run historic walking tour program which kicked off last month.By Kim Da-sol","next august the seoul metropolitan ,public next august the seoul ,after the work 100 meters ,august the seoul metropolitan government ,seoul five grand palaces built","['Deoksugung', 'Seoul', 'the Seoul Metropolitan Government', 'the British Embassy', 'Seoul City', 'the British Embassy', 'Deoksugung Stone Wall Walkway', 'Seoul City', 'the British Embassy', 'Deoksugung ’s', 'the Seoul Metropolitan Government', 'Korea', 'the Ministry of Land , Infrastructure and Transport', 'Deoksugung', 'Seoul', 'mean "" Palace of Virtuous Longevity', 'Seonjo', 'Seoul', 'japanese', 'SMG', 'the British Embassy', 'the Seoul Metropolitan Council', 'the Cultural Heritage Administration', 'Kim Da - sol']",4,"[ 0.          3.          1.         ... -0.680453    0.16739696
  0.19497478]"
