,Unnamed: 0,Unnamed: 0.1,title,description,body,keyword,ne,cluster,vector,author,section,month,year,keyword_e,ne_e,cluster_e,vecctor_e
0,0,0,"Court denies arrest warrant for ex-minister, prosecution cries foul","A Seoul court on Thursday rejected the prosecution’s request for a warrant to arrest Cho Yoon-sun, a former culture minister and presidential aide to ousted President Park Geun-hye, on charges of bribery and abuse of power.  (Yonhap)Judge Oh Min-seok of the Seoul Central District Court said that her charges are disputable and that it is difficult to acknowledge the possibility of her destroying evidence, given the ...","A Seoul court on Thursday rejected the prosecution’s request for a warrant to arrest Cho Yoon-sun, a former culture minister and presidential aide to ousted President Park Geun-hye, on charges of bribery and abuse of power.  Judge Oh Min-seok of the Seoul Central District Court said that her charges are disputable and that it is difficult to acknowledge the possibility of her destroying evidence, given the progress of the investigation.The prosecution sought an arrest warrant for Cho on Dec. 22 on fresh allegations that she took at least 50 million won  in bribes from the National Intelligence Service between 2014 and 2015, when she served as a senior presidential secretary for political affairs under Park. Cho is also suspected of pressuring the Federation of Korean Industries, the nation’s largest business lobby, to financially support pro-government civic groups. Cho is being tried at the appeals court for her alleged role in blacklisting and discriminating against liberal artists critical of the Park administration. She was arrested in January, but was released from custody in July after the lowest court sentenced her to one year in prison, suspended for two years. The prosecution said in a statement that it is “difficult to accept the reasons behind the rejection.”“Her charges in connection with the grave crime were sufficiently clarified by  such as documents from the presidential office indicating  involvement in supporting conservative groups and her subordinate’s testimony,” it said. The prosecution also said it is “unfair” that Cho avoided arrest while her subordinate Heo Hyeon-jun, a presidential office staff member under the Park administration, was arrested on the same charges. Amid an escalating probe into the nation’s spy agency in recent weeks, the court has set free some of the key suspects accused of meddling in politics and offering bribes to ex-President Park. The prosecution, in a rare move, has protested the decisions. Among those freed are former Defense Minister Kim Kwan-jin and his deputy Lim Kwan-bin, who are suspected of leading an online smear campaign on behalf of former President Lee Myung-bak. They were arrested, but released from custody earlier this month after they asked for a review of the legality of their arrests.","court denies arrest warrant ,thursday rejected the prosecution ,prosecution cries foul seoul ,to ousted president park ,her destroying evidence given","['Seoul', 'Cho Yoon - sun', 'Park Geun - hye', 'the Seoul Central District Court']",4,"[ 1.          1.          1.         ... -0.54730314  0.39406171
 -0.01719954]",Ock Hyun-ju,Social affairs,12,2017,"thursday rejected the prosecution request ,bribes to ex president park ,seoul court on thursday rejected ,thursday rejected the prosecution ,park administration she was arrested","['Seoul', 'Cho Yoon - sun', 'Park Geun - hye', 'Oh Min', 'the Seoul Central District Court', 'Cho', 'the National Intelligence Service', 'Park', 'Cho', 'the Federation of Korean Industries', 'Cho', 'Cho', 'Park', 'Defense', 'Kim Kwan - jin', 'Lim Kwan - bin', 'Lee Myung - bak']",0,"[ 1.          1.          1.         ... -0.54730314  0.39406171
 -0.01719954]"
1,1,1,Closure of Kaesong complex unilaterally ordered by ex-leader Park: panel,"Ousted former President Park Geun-hye unilaterally ordered the shutdown of an inter-Korean industrial complex last year without proper consultations and legitimate process, a panel report showed Thursday.The report was unveiled by a nine-member committee of civilian experts that has been reviewing the previous conservative governments' North Korea policies, including Seoul's closure of the Kaesong Industrial Complex ...","Ousted former President Park Geun-hye unilaterally ordered the shutdown of an inter-Korean industrial complex last year without proper consultations and legitimate process, a panel report showed Thursday.The report was unveiled by a nine-member committee of civilian experts that has been reviewing the previous conservative governments' North Korea policies, including Seoul's closure of the Kaesong Industrial Complex in February 2016. The panel was launched by Seoul's unification ministry in September.The Park administration shut down the factory zone, just north of the inter-Korean border, in response to North Korea's fourth nuclear test and long-range rocket launch in 2016. The move put an end to the last symbol of inter-Korean reconciliation.""It is verified that the closure was decided by the president's unilateral verbal order without discussions and consultations at the official decision-making level,"" the report showed.The former government said that the shutdown was decided at a National Security Council meeting on Feb. 10, 2016, right before the announcement. But the report showed that Park made the order two days earlier.It also said that the closure is a decision that transcends law, adding that even a political decision amid a security crisis should be made within the boundary of law and under legal procedures.At that time, the ministry said that the decision was aimed at preventing money generated by the factory park from bankrolling North Korea's nuclear and missile development. This file photo shows the Kaesong Industrial Complex, the now-shuttered inter-Korean industrial park, just north of the border. But the panel said that there is no sufficient information or evidence to support the claim that funds from the complex had been used for other purposes.""This hampers the legitimacy of the government's decision and limits Seoul's future stance over the resumption of the Kaesong complex,"" the report showed.The report failed to clear up speculation that Choi Soon-sil, the now-jailed long-time friend of Park, might have been behind the closure. The former government dismissed the allegations.Choi was at the center of the corruption scandal that led to Park's impeachment in December 2016 and ouster earlier this year.The report is likely to rekindle a row over under what conditions the operation of the Kaesong complex can be resumed.The liberal Moon Jae-in government is seeking better inter-Korean ties and engagement with Pyongyang though it now focuses on employing sanctions and pressure on the North over its nuclear programs.Seoul said the resumption of the industrial park would hinge on progress in the resolution of North Korea's nuclear and missile problems.""With implementing U.N. Security Council resolutions on the North, we need to re-open the Kaesong park and to actively prepare for it if certain conditions are met due to changes in the global political landscape,"" the report added.The committee, meanwhile, added that intelligence on North Korea should not be politically used, saying that the government broke the practice of not revealing details about defections by North Koreans.Last year, the ministry announced that 12 North Korean female workers at a Chinese restaurant en masse and Thae Yong-ho, a former diplomat stationed in the North's embassy in Britain, defected to the South.""The ministry passively made the announcement at the request of Seoul's spy agency. It is identified that the ministry was not even aware of details about intelligence well,"" Im Seong-taek, a lawyer and panel member, told a briefing.The panel also stressed that the issue of humanitarian assistance should be separately handled from political considerations and civilian inter-Korean exchanges need to be encouraged.A joint tour program at Mount Kumgang in North Korea has been suspended since 2008, when a South Korean tourist was killed by a North Korean soldier there. Seoul also imposed sanctions banning inter-Korean exchanges in May 2010 to punish North Korea's sinking of a South Korean warship.The panel's review came as the Moon government is seeking to set a North Korea policy that can survive through succeeding administrations regardless of their ideology. It said that South Korea's inter-Korean policy should be made based on public consensus and law and in a consistent manner.The ministry said it will take into account the panel's policy recommendations in setting its policy on North Korea and unification.","ousted former president park ,panel ousted former president ,leader park panel ousted ,policies including seoul closure ,unilaterally ordered the shutdown","['Park Geun', 'inter - korean', 'North Korea', 'Seoul', 'the Kaesong Industrial Complex']",4,"[ 1.          0.          0.         ... -0.35941508  0.43321857
  0.20071197]",Yonhap,North Korea,12,2017,"park impeachment in december 2016 ,park impeachment in december ,to park impeachment in december ,to punish north korea sinking ,seoul also imposed sanctions banning","['Park Geun', 'inter - korean', 'North Korea', 'Seoul', 'the Kaesong Industrial Complex', 'Seoul', 'inter - korean', ""North Korea 's"", 'inter - korean', 'National Security Council', 'Park', ""North Korea 's"", 'the Kaesong Industrial Complex', 'inter - korean', 'Seoul', 'Kaesong', 'Park', 'Choi', 'Park', 'Kaesong', 'Moon Jae -', 'inter - korean', 'Pyongyang', 'Seoul', ""North Korea 's"", 'U.N. Security Council', 'North Korea', 'North Koreans', 'north korean', 'chinese', 'Thae Yong - ho', 'Britain', 'Seoul', 'inter - korean', 'Mount Kumgang', 'North Korea', 'south korean', 'north korean', 'Seoul', 'inter - korean', ""North Korea 's"", 'south korean', 'Moon', 'North Korea', ""South Korea 's"", 'inter - korean', 'North Korea']",0,"[ 1.          0.          0.         ... -0.35941508  0.43321857
  0.20071197]"
2,2,2,Court denies ex-Park aide's request to rescind his arrest,"A Seoul court on Wednesday dismissed the request by a former senior aide to then-President Park Geun-hye to reconsider his arrest over alleged abuse of power in a scandal involving the state spy agency.The Seoul Central District Court turned down the motion filed by Woo Byung-woo, an ex-senior presidential secretary for civil affairs, saying that the issuance of his arrest warrrant was a rightful decision made in acc...","A Seoul court on Wednesday dismissed the request by a former senior aide to then-President Park Geun-hye to reconsider his arrest over alleged abuse of power in a scandal involving the state spy agency.The Seoul Central District Court turned down the motion filed by Woo Byung-woo, an ex-senior presidential secretary for civil affairs, saying that the issuance of his arrest warrrant was a rightful decision made in accordance with the law. The court decision against Woo's request is also seen as an acknowledgement that he presents a risk of destroying evidence and his detention is necessary for the ongoing investigation. The photo filed Dec. 27, 2017, shows Woo Byung-woo, former senior presidential secretary to then-President Park Geun-hye for civil affairs, walking towards the courthouse in southern Seoul to attend a hearing for review on his arrest. Woo, 50, was arrested on Dec. 15 for ordering the National Intelligence Service to secretly keep tabs on government officials including a then presidential inspector who was pursuing a case against him over alleged corruption. On Monday, Woo filed for a court review on the legality of the issuance of his writ. The court held a hearing on his request on Thursday. The prosecution had filed for his arrest warrant twice in February and April, which were both denied by the court at the time. Woo, 50, also stands accused of involvement in the creation and management of a blacklist of artists and cultural figures deemed critical of the Park government. He served his post in the presidential office from 2015-2016. The former senior prosecutor is regarded as a key figure in the influence-peddling case that led to Park's ouster from office in March. He has already been standing trial without detention on charges that he overlooked and tried to cover up the scandal and that he abused his power to block an investigation into the Park government's mishandling of the 2014 ferry sinking that killed more than 300 passengers.","rescind his arrest seoul ,his arrest seoul court ,court on wednesday dismissed ,wednesday dismissed the request ,denies ex park aide","['Seoul', 'Park Geun', 'the Seoul Central District Court', 'Woo Byung - woo']",4,"[ 1.          0.          0.         ... -0.47502384  0.10869171
  0.51203597]",Yonhap,Social affairs,12,2017,"seoul court on wednesday dismissed ,reconsider his arrest over alleged ,corruption on monday woo filed ,arrest warrant twice in february ,court on wednesday dismissed the","['Seoul', 'Park Geun', 'the Seoul Central District Court', 'Woo Byung - woo', 'Woo', 'Woo Byung - woo', 'Park Geun', 'Seoul', 'the National Intelligence Service', 'Woo', 'Park']",0,"[ 1.          0.          0.         ... -0.47502384  0.10869171
  0.51203597]"
3,3,3,"Court rejects arrest warrant for ex-culture minister over bribery, abuse of power","A Seoul court on Thursday turned down prosecutors' request for a warrant to arrest Cho Yoon-sun, a former minister and presidential aide to then-President Park Geun-hye on charges of bribery and abuse of power. The Seoul Central District Court said her charges are disputable and it's difficult to see that she presents a risk of flight or destroying evidence in light of the progress in the investigation. Prosecutors f...","A Seoul court on Thursday turned down prosecutors' request for a warrant to arrest Cho Yoon-sun, a former minister and presidential aide to then-President Park Geun-hye on charges of bribery and abuse of power. The Seoul Central District Court said her charges are disputable and it's difficult to see that she presents a risk of flight or destroying evidence in light of the progress in the investigation. Prosecutors filed for the arrest warrant on Friday on charges that she took at least 50 million won  in bribes from the National Intelligence Service between 2014 and 2015 when she served as senior presidential secretary for political affairs.  The photo, taken on Dec. 27, 2017, shows former culture minister Cho Yoon-sun as she walks out of the courthouse in southern Seoul after attending a hearing held to decide on her arrest over alleged bribery and abuse of power in a scandal involving the state spy agency. They also suspect that she pressured the country's largest business lobby for conglomerates to donate some 3.5 billion won to 31 conservative civic groups that supported the Park administration. If the warrant was granted, she would have been arrested for a second time, only five months after she was released from custody with a suspended prison term for her role in the creation and management of a blacklist of artists deemed critical of the Park government. Cho, 51, was under pre-sentencing detention for about six months before she was released on July 27, after a lower court meted out a one-year jail term suspended for two years. She has appealed the ruling.","court rejects arrest warrant ,thursday turned down prosecutors ,minister over bribery abuse ,rejects arrest warrant for ,turned down prosecutors request","['Seoul', 'Cho Yoon - sun', 'Park Geun', 'the Seoul Central District Court']",4,"[ 1.          1.          0.         ... -0.38458684  0.05538525
  0.1794408 ]",Yonhap,Social affairs,12,2017,"on thursday turned down prosecutors ,her arrest over alleged bribery ,thursday turned down prosecutors request ,thursday turned down prosecutors ,arrest warrant on friday","['Seoul', 'Cho Yoon - sun', 'Park Geun', 'the Seoul Central District Court', 'the National Intelligence Service', 'Cho Yoon - sun', 'Seoul', 'Cho']",0,"[ 1.          1.          0.         ... -0.38458684  0.05538525
  0.1794408 ]"
4,4,4,Prosecutors keep 12 yr jail term demand for Samsung heir in appeals trial,"Prosecutors asked an appellate court on Wednesday to sentence Samsung Electronics Vice Chairman Lee Jae-yong to 12 years in prison for bribery and other crimes, maintaining their initial request for punishment from the lower court trial. The 49-year-old scion of South Korea's richest conglomerate received a five-year jail term on Aug. 25 after being convicted on five charges, including bribery, embezzlement and hidi...","Prosecutors asked an appellate court on Wednesday to sentence Samsung Electronics Vice Chairman Lee Jae-yong to 12 years in prison for bribery and other crimes, maintaining their initial request for punishment from the lower court trial. The 49-year-old scion of South Korea's richest conglomerate received a five-year jail term on Aug. 25 after being convicted on five charges, including bribery, embezzlement and hiding assets overseas. He was found guilty of providing 8.82 billion won  in bribes to Choi Soon-sil, a longtime friend and confidante of former President Park Geun-hye, in connection with a massive influence-peddling scandal that led to Park's ousting in March.  This file photo from Dec. 27, 2017, shows Samsung Electronics Vice Chairman Lee Jae-yong. Prosecutors also maintained their sentence demands for four top Samsung executives: 10 years each for Choi Gee-sung, former head of Samsung's now-disbanded control tower Future Strategy Office, and his former deputy, Chang Choong-ki, and seven years each for Park Sang-jin, a former president of Samsung Electronics, and another former president, Hwang Sung-soo. They were convicted of similar charges and sentenced to four years in prison or given suspended terms by the lower court.The prosecution also demanded the defendants forfeit 7.89 billion won of assets hidden overseas.The court is to deliver its verdict on Lee and the four defendants on Feb. 5. Lee, in the courtroom, once again pleaded not guilty. ""I had a dream of being credited as a leader of a global company by managing Samsung to the best of my ability,"" he said. ""I am no fool to believe that I could succeed at it just with the help of a president... It may sound arrogant, but I had the confidence.""The prosecution charged Lee and the other defendants with involvement in offering or promising 43.3 billion won of bribes to Park and Choi to win government support for a key merger of two Samsung units. The merger was seen as vital to his control of the business group in order to inherit the leadership from his ailing father Lee Kun-hee.  ""Why would I ask for a favor to take over the leadership through bribes? I cannot admit ,"" he said.  The vice chairman said he feels terrible that the trial has deprived him of such a chance and that he feels lost as to how to recover his credibility as an entrepreneur, which has been tainted by the scandal.  But he opted to take the blame for all the criticism and asked for leniency on his executives. ""The skein of threads have gotten tangled in such a complicated and messed-up way and one thing for sure is that everything is on me,"" Lee said. ""I take all the legal and ethical responsibilities and other defendants are only here because they worked for the company.""Special Counsel Park Young-soo refuted the defendants' argument of insisting the donations were part of fulfilling their social responsibilities. ""Claiming the illegal sponsoring, including the purchase of a high-end steed and massive funding to Choi's foundations using its affiliates' assets, to be donations is an insult to true corporate philanthropy.""The lower court did not acknowledge as bribes part of the money including the group's donation of some 20.4 billion won to the two foundations allegedly controlled by Choi and 13.5 billion won which were not actually provided. The defendants argued that they only accepted Park's demands for fear of retaliation and never sought any government favors in return. Lee continued to deny that his first one-on-one encounter with the former president had already taken place prior to the two meetings he has admitted. ""I only met the ex-president in her safe house twice ... I wouldn't need to lie about something like this,"" he told the court.""It may sound inappropriate, but if I don't remember that, I must have dementia."" Lee insisted that he did not intend to take over the busines empire from his father after he became bedridden following a heart attack in 2014. ""I do not understand what it means by saying management succession,"" he said. ""I never accepted her requests thinking that it would get me the leadership."" He said, ""Proving my capabilities and being credited by executives for the vision I have is what matters, not how much my stake is worth."" Lee was arrested in February. Park and Choi are standing separate trials over a string of charges in connection with the scandal that removed Park from office.","12 years in prison ,convicted on five charges ,five year jail term ,five charges including bribery ,received five year jail","['Samsung Electronics', 'Lee Jae - yong', ""South Korea 's""]",4,"[ 0.          0.          0.         ... -0.19347037 -0.02318071
  0.18604076]",Yonhap,Social affairs,12,2017,"years in prison for bribery ,four top samsung executives 10 ,five charges including bribery embezzlement ,conglomerate received five year jail ,samsung executives 10 years each","['Samsung Electronics', 'Lee Jae - yong', ""South Korea 's"", 'Park Geun - hye', 'Park', 'Samsung Electronics', 'Lee Jae - yong', 'Samsung', 'Choi Gee - sung', 'Samsung', 'Future Strategy Office', 'Chang Choong - ki', 'Samsung Electronics', 'Hwang Sung - soo', 'Lee', 'Samsung', 'Lee', 'Park', 'Choi', 'Samsung', 'Lee Kun - hee', 'Lee', 'Counsel Park Young', 'Choi', 'Choi', 'Park', 'Choi']",0,"[ 0.          0.          0.         ... -0.19347037 -0.02318071
  0.18604076]"
5,5,5,Judge caught red-handed taking photos of women on Seoul Metro,"A district court judge was found guilty of taking secret pictures of women‘s intimate body parts with a smartphone on the subway. The High Court found him guilty of secretly filming women and sentenced the judge to pay a fine of 3 million won ($2,790). He also faces disciplinary action, specifically a 4-month suspension from work due to “damaging one’s own dignity (as a judge).” (Yonhap)It is said that the j...","A district court judge was found guilty of taking secret pictures of women‘s intimate body parts with a smartphone on the subway. The High Court found him guilty of secretly filming women and sentenced the judge to pay a fine of 3 million won . He also faces disciplinary action, specifically a 4-month suspension from work due to “damaging one’s own dignity .” It is said that the judge, a son of an opposition party lawmaker, was discovered secretly filming women three times on Seoul Metro Line No. 4 by a passerby on the subway on July 17. Police reportedly took the man in for questioning on the spot.The court views this case to be “minimal,” and therefore decided to indict the judge on paper and ordered him to pay a fine. Court officials considered the fact that it was his first time committing an illegal act and that the victims did not want to press charges. By Catherine Chung","filming women and sentenced ,judge caught red handed ,women on seoul metro ,guilty of secretly filming ,judge was found guilty",['the High Court'],4,"[ 0.          0.          0.         ... -0.51051641 -0.05315129
  0.16090563]",Catherine Chung,Social affairs,12,2017,"discovered secretly filming women three ,subway on july 17 police ,lawmaker was discovered secretly filming ,women three times on seoul ,guilty of secretly filming women","['the High Court', 'Seoul Metro Line', 'Catherine Chung']",0,"[ 0.          0.          0.         ... -0.51051641 -0.05315129
  0.16090563]"
6,6,6,Prosecutors expected to seek heavy sentence for Samsung heir in appeals trial,"Prosecutors were set on Wednesday to present their demand for the punishment of Samsung Electronics Vice Chairman Lee Jae-yong in the last session of his appellate trial. The 49-year-old scion of South Korea's largest conglomerate received a five-year jail term on Aug. 25 on the conviction of five charges including bribery, embezzlement and hiding assets overseas. He was found guilty of providing 8.82 billion won ($8...","Prosecutors were set on Wednesday to present their demand for the punishment of Samsung Electronics Vice Chairman Lee Jae-yong in the last session of his appellate trial. The 49-year-old scion of South Korea's largest conglomerate received a five-year jail term on Aug. 25 on the conviction of five charges including bribery, embezzlement and hiding assets overseas. He was found guilty of providing 8.82 billion won  in bribes to Choi Soon-sil, a longtime friend and confidante of former President Park Geun-hye.Four former top Samsung executives -- Choi Gee-sung, former head of Samsung's now-disbanded control tower Future Strategy Office; his former deputy Chang Choong-ki; Park Sang-jin, a former president of Samsung Electronics; and another former President Hwang Sung soo -- were also convicted of similar charges and sentenced to four years in prison or suspended terms. They have all appealed the rulings.  This photo, taken on Dec. 22, 2017, shows Samsung Electronics Vice Chairman Lee Jae-yong, detained over bribery charges in connection with a scandal involving former President Park Geun-hye, walking toward the courthouse to attend his appeal in southern Seoul. Special Counsel Park Young-soo in charge of the case had demanded 12 years for Lee and seven to 10 years for the four executives. He is expected to demand heavy sentences for Lee this time again. The prosecution accused Lee and the other defendants in involvement in offering or promising 43.3 billion won of bribes to Park and Choi to win government support for a key merger of two Samsung units. The merger was seen as vital to his control of the business group in order to inherit the leadership from his ailing father Lee Kun-hee. The lower court did not acknowledge as bribes part of the money including the group's donation of some 20.4 billion won to the two foundations allegedly controlled by Choi and 13.5 billion won which were not actually provided. The defendants argued that they only accepted Park's demands for fear of retaliation and never sought any government favors in return. Lee was arrested in February. Park and Choi are standing separate trials over a string of charges in connection with the scandal that ultimately led to Park's ouster in March.","received five year jail ,five charges including bribery ,five year jail term ,conviction of five charges ,five year jail","['Samsung Electronics', 'Lee Jae - yong', ""South Korea 's""]",4,"[ 0.          0.          0.         ... -0.14041114  0.12195373
  0.01341333]",Yonhap,Social affairs,12,2017,"four former top samsung executives ,conglomerate received five year jail ,five charges including bribery embezzlement ,former top samsung executives choi ,korea largest conglomerate received five","['Samsung Electronics', 'Lee Jae - yong', ""South Korea 's"", 'Park Geun', 'Samsung', 'Choi Gee - sung', 'Samsung', 'Future Strategy Office', 'Chang Choong - ki', 'Park Sang - jin', 'Samsung Electronics', 'Hwang Sung', 'Samsung Electronics', 'Lee Jae - yong', 'Park Geun', 'Seoul', 'Lee', 'Lee', 'Lee', 'Park', 'Choi', 'Samsung', 'Lee Kun - hee', 'Choi', 'Park', 'Lee', 'Choi', 'Park']",0,"[ 0.          0.          0.         ... -0.14041114  0.12195373
  0.01341333]"
7,7,7,Korea's ODA project tainted by corruption scandal of ex-President Park: probe,"Impeached President Park Geun-hye's close friend who was charged with meddling in state affairs had been illegitimately involved in designing South Korea's official development assistance program, a probe result showed Tuesday. ""(The presidential office) Cheong Wa Dae appears to have mobilized the foreign ministry and other ministries to execute (an ODA) project pre-designed by the foundation Mir,"" Foreign Minister K...","Impeached President Park Geun-hye's close friend who was charged with meddling in state affairs had been illegitimately involved in designing South Korea's official development assistance program, a probe result showed Tuesday. "" Cheong Wa Dae appears to have mobilized the foreign ministry and other ministries to execute  project pre-designed by the foundation Mir,"" Foreign Minister Kang Kyung-wha told reporters, referring to the result of a recent probe into the matter.The probe looked into allegations that the private foundation controlled by Choi Soon-sil, the imprisoned confidante of Park, held sway over the foreign ministry's ODA program, Korea Aid. This undated file photo shows South Korean volunteers arriving in El Salvador. It was the Park administration's signature ODA program designed to carry health care supplies, food and cultural aid to needy countries. The ODA program has been operating in a few African countries, including Kenya.Billions of won of state money has been allotted to the program, which has drawn public criticism over its ineffectiveness.""I extend my apology to the public as a foreign minister for the role the foreign ministry has played in pursuing the project,"" Kang said. Currently, the foreign ministry is reviewing the potential punishment of its staff for leading the ODA program, another foreign ministry official said. Lee Mi-kyung, the new president of the Korea International Cooperation Agency, the ODA arm of the foreign ministry, has also said the Korea Aid program will be subject to revamping.","park probe impeached president ,president park probe impeached ,impeached president park geun ,probe impeached president park ,scandal of ex president","['Park Geun', ""South Korea 's"", 'K']",4,"[ 0.          0.          0.         ... -0.39318737  0.62053096
  0.21814319]",Yonhap,Politics,12,2017,"impeached president park geun hye ,impeached president park geun ,shows south korean volunteers arriving ,impeached president park ,impeached president","['Park Geun', ""South Korea 's"", 'Kang Kyung - wha', 'Choi Soon - sil', 'Park', 'ODA', 'Korea Aid', 'south korean', 'El Salvador', 'ODA', 'ODA', 'african', 'Kenya', 'Kang', 'ODA', 'Lee Mi - kyung', 'the Korea International Cooperation Agency', 'ODA', 'Korea Aid']",0,"[ 0.          0.          0.         ... -0.39318737  0.62053096
  0.21814319]"
8,8,8,Arrest warrant sought against opposition lawmaker over alleged illicit political funds,"Prosecutors on Tuesday filed for an arrest warrant for an opposition lawmaker on charges that he took illegal funds from several people, including a former municipal councilor, in return for favors. The Seoul Central District Prosecutors' Office requested the writ against Rep. Lee Woo-hyun of the main opposition Liberty Party Korea on charges of violating the law regarding political funding and bribery. Lee, 60, stan...","Prosecutors on Tuesday filed for an arrest warrant for an opposition lawmaker on charges that he took illegal funds from several people, including a former municipal councilor, in return for favors. The Seoul Central District Prosecutors' Office requested the writ against Rep. Lee Woo-hyun of the main opposition Liberty Party Korea on charges of violating the law regarding political funding and bribery. Lee, 60, stands accused of taking 550 million won  from the then chairman of the Namyangju city council, just northeast of Seoul, in 2014, in solicitation for a mayoral candidate nomination. Lee was among those in charge of his party's nominations in the region at the time.  Rep. Lee Woo-hyun of the main opposition Liberty Korea Party is swamped by reporters on Dec. 20, 2017, as he arrives at the Seoul Central District Prosecutors` Office to be questioned over alleged involvement in illegal political funds. The two-term lawmaker is also suspected of receiving 120 million won from a local electric contractor in his constituency and as much as 1 billion won from dozens of other businessmen in the area. Prosecutors need parliamentary approval to arrest him as an incumbent lawmaker has immunity from being taken into custody by law enforcement while the National Assembly is in session. Unless the parliament passes a motion for his arrest during the session, the prosecution has to wait till Jan. 9, when the session is due to end. Prosecutors questioned him last week over the allegations. He has denied any wrongdoing. The former city council chairman, only identified by his last name Kong, has been charged with violating political funding law and detained pending a court verdict.","illicit political funds prosecutors ,opposition lawmaker on charges ,prosecutors on tuesday filed ,lawmaker over alleged illicit ,party korea on charges","[""the Seoul Central District Prosecutors ' Office"", 'Lee Woo - hyun', 'Liberty Party Korea', 'Lee']",4,"[ 0.          0.          0.         ... -0.18846776  0.34051654
  0.15456763]",Yonhap,Social affairs,12,2017,"prosecutors on tuesday filed for ,arrest warrant for an opposition ,an opposition lawmaker on charges ,tuesday filed for an arrest ,won from local electric contractor","[""the Seoul Central District Prosecutors ' Office"", 'Lee Woo - hyun', 'Liberty Party Korea', 'Lee', 'Namyangju', 'Seoul', 'Lee', 'Lee Woo - hyun', 'Liberty Korea Party', 'the National Assembly', 'Kong']",0,"[ 0.          0.          0.         ... -0.18846776  0.34051654
  0.15456763]"
9,9,9,Ex-leader refuses questioning in prison over NIS fund scandal,Former President Park Geun-hye refused to be questioned in prison by prosecutors on Tuesday over allegations that she received billions of won from the state spy agency during her four-year term that ended short in 2016. A prosecutor and two investigators from the Seoul Central District Prosecutors' Office visited the Seoul Detention Center earlier in the day to interrogate Park. She appeared in a meeting room where ...,"Former President Park Geun-hye refused to be questioned in prison by prosecutors on Tuesday over allegations that she received billions of won from the state spy agency during her four-year term that ended short in 2016. A prosecutor and two investigators from the Seoul Central District Prosecutors' Office visited the Seoul Detention Center earlier in the day to interrogate Park. She appeared in a meeting room where they had been waiting, but refused to answer any questions, according to the prosecution. She returned to her cell after, they said. Park has been in presentencing detention since late March over a string of corruption charges involving her longtime friend and confidante Choi Soon-sil. Park was removed from office over the scandal by a Constitutional Court ruling on March 10.  Yonhap)Prosecutors have been looking into fresh allegations involving the ousted president that the National Intelligence Service regularly paid her through her two aides some 3.8 billion won  from May 2013 to July 2016 with the state funds. They were to ask her about her alleged involvement and knowledge of the illicit payments, with which prosecutors suspect Park could have used personally or for illegal political activities. Her reaction was widely expected as she has been boycotting all sessions in her trial since October in protest against the court decision to extend her arrest for another six months. She has given up her right to counsel, accusing the judiciary of not being fair with her case. Park made a rare speech in the last trial she attended in which she claimed to be a ""victim of political revenge."" Prosecutors have indicted her two aides and three then NIS chiefs over bribery charges. They plan to review the evidence and soon decide on whether to file additional charges against the former president, they said.","by prosecutors on tuesday ,refuses questioning in prison ,scandal former president park ,in prison by prosecutors ,prosecutors on tuesday","['Park Geun', ""the Seoul Central District Prosecutors ' Office"", 'the Seoul Detention Center', 'Park']",4,"[ 0.          0.          0.         ... -0.3191734   0.05176037
  0.3501302 ]",Yonhap,Social affairs,12,2017,"prison by prosecutors on tuesday ,prosecutors on tuesday over allegations ,by prosecutors on tuesday over ,by prosecutors on tuesday ,questioned in prison by prosecutors","['Park Geun', ""the Seoul Central District Prosecutors ' Office"", 'the Seoul Detention Center', 'Park', 'Constitutional Court', 'the National Intelligence Service', 'NIS']",0,"[ 0.          0.          0.         ... -0.3191734   0.05176037
  0.3501302 ]"
